RID,BuildingID,DataYear,BuildingType,City,State,ZipCode,YearBuilt,PropertyGFATotal,LargestPropertyUseType,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu)
8662,24598,2017,NonResidential,seattle,WA,98134,1955,21870,Refrigerate,7.699999809265139,7.699999809265139,24.2999992370605,24.2999992370605,169406.703125,169406.703125,0.0,169406.479734375,0.0
8663,24599,2017,NonResidential,Seattle,WA,98134,1988,51664,Non-Refrige,62.9000015258789,61.9000015258789,160.699996948242,159.699996948242,3250064.0,3200560.0,0.0,2340330.67775,909733.0078125
8664,24600,2017,NonResidential,Seattle,WA,98126,1970,43615,Medical Off,77.1999969482422,77.0,143.600006103516,142.5,3369118.25,3356346.5,0.0,1303182.05225,2065935.9375
8665,24601,2017,NonResidential,Seattle,WA,98126,1970,36879,Office,72.6999969482422,71.8000030517578,228.199996948242,225.5,1225072.5,1210616.0,0.0,1225072.41575,0.0
8666,24602,2017,Specialty,Seattle,WA,98106,2002,28531,Police Stat,119.599998474121,118.699996948242,258.399993896484,257.20001220703097,3385388.5,3359779.5,0.0,1798292.25425,1587095.99609375
8667,24603,2017,NonResidential,Seattle,WA,98106,1982,36600,Self-Storag,6.0,6.0,18.7000007629395,18.7000007629395,259946.59375,259946.59375,0.0,259946.632,0.0
8668,24604,2017,NonResidential,Seattle,WA,98126,2004,35176,Office,37.9000015258789,37.2999992370605,119.099998474121,117.0,1095948.75,1077038.875,0.0,1095948.68775,0.0
8669,24607,2017,Residential,Seattle,WA,98116,1990,33084,Multifamily,36.7999992370605,36.5999984741211,115.400001525879,114.800003051758,1216111.0,1209319.875,0.0,1216110.79775,0.0
8670,24614,2017,Specialty,Seattle,WA,98115,1959,36701,K-12 School,43.5,42.7000007629395,86.5,85.5999984741211,1750612.25,1721840.5,0.0,787359.2509375,963253.02734375
8671,24617,2017,Residential,Seattle,WA,98133,2000,29130,Multifamily,28.600000381469695,27.7999992370605,76.6999969482422,75.0999984741211,832332.875,810257.125,0.0,651257.6630625,181075.0
8673,24624,2017,NonResidential,Seattle,WA,98103,1940,41293,College/Uni,74.0,72.3000030517578,166.0,164.0,3064422.5,2992123.5,0.0,1747982.31425,1316440.0390625
8674,24626,2017,Residential,Seattle,WA,98103,2015,131034,Multifamily,39.9000015258789,39.7999992370605,86.4000015258789,86.3000030517578,3980063.25,3966805.75,0.0,2124266.20425,1855796.875
8675,24629,2017,NonResidential,Seattle,WA,98134,1941,48890,Non-Refrige,43.9000015258789,42.5,82.3000030517578,80.6999969482422,2147808.0,2075817.25,0.0,845184.814,1302622.94921875
8676,24630,2017,NonResidential,Seattle,WA,98134,2000,43473,Office,101.099998474121,101.099998474121,317.399993896484,317.399993896484,4393922.5,4394340.0,0.0,4393921.9935,0.0
8677,24636,2017,NonResidential,Seattle,WA,98126,1990,40265,Retail Stor,95.4000015258789,93.5999984741211,278.399993896484,274.899993896484,3892874.0,3816534.5,0.0,3477747.534,415125.9765625
8678,24640,2017,NonResidential,Seattle,WA,98126,2005,26208,Retail Stor,64.90000152587889,63.0,137.899993896484,135.899993896484,2103297.0,2041629.375,0.0,1083562.807875,1019733.984375
8679,24643,2017,Residential,Seattle,WA,98126,1978,100536,Multifamily,50.9000015258789,50.2000007629395,131.899993896484,129.800003051758,5116532.0,5049865.0,0.0,3775063.243,1341467.96875
8680,24645,2017,Residential,Seattle,WA,98126,2000,49501,Multifamily,38.2000007629395,37.5999984741211,120.0,118.099998474121,1891883.5,1862031.625,0.0,1891883.41425,0.0
8681,24646,2017,Specialty,Seattle,WA,98106,1975,27227,Other - Rec,217.0,217.100006103516,398.899993896484,399.0,8535047.0,8538851.0,0.0,3219920.82025,5315125.390625
8682,24649,2017,NonResidential,Seattle,WA,98117,1926,42172,Other - Edu,77.0999984741211,76.4000015258789,103.300003051758,102.5,3268727.5,3238678.0,0.0,453693.64,2815033.984375
8683,24650,2017,Residential,Seattle,WA,98103,1929,38050,Self-Storag,124.599998474121,124.599998474121,244.300003051758,244.300003051758,4739605.5,4739605.5,0.0,2067174.2745,2672430.859375
8684,24653,2017,NonResidential,Seattle,WA,98103,1953,51000,Retail Stor,27.5,27.2000007629395,82.1999969482422,81.9000015258789,1400570.875,1387838.75,0.0,1301735.684125,98834.99755859381
8685,24657,2017,Residential,Seattle,WA,98102,1928,38041,Multifamily,49.7999992370605,49.0999984741211,101.300003051758,99.0999984741211,1405025.0,1384987.875,0.0,663168.9550625,741855.95703125
8686,24659,2017,Residential,SEATTLE,WA,98102,1908,74516,Multifamily,17.2000007629395,16.7000007629395,48.5,47.2000007629395,880508.8125,858520.375,0.0,748930.588,131578.002929688
8687,24660,2017,Residential,Seattle,WA,98102,1923,32292,Multifamily,37.7999992370605,37.2999992370605,65.40000152587889,64.90000152587889,1031819.875,1018119.3125,0.0,335438.838,696380.95703125
8688,24663,2017,Residential,Seattle,WA,98104,1924,45552,Multifamily,30.899999618530305,30.5,77.4000015258789,76.0999984741211,1409208.25,1390421.75,0.0,978229.249875,430979.00390625
8689,24664,2017,Residential,seattle,WA,98102,1961,144995,Multifamily,35.2000007629395,34.7000007629395,64.6999969482422,63.5,5101470.0,5025060.5,0.0,1923175.506,3178294.53125
8690,24667,2017,Residential,Seattle,WA,98102,1964,22326,Multifamily,26.2000007629395,25.7999992370605,82.0999984741211,81.1999969482422,584087.8125,577029.875,0.0,584087.6449375,0.0
8691,24668,2017,Residential,Seattle,WA,98102,1927,25800,Multifamily,30.2999992370605,29.600000381469695,74.5,72.1999969482422,781160.8125,762804.5,0.0,526736.7230625,254423.999023438
8692,24673,2017,Residential,Seattle,WA,98102,1948,29528,Multifamily,49.0,48.2000007629395,74.8000030517578,73.9000015258789,1447580.625,1422212.875,0.0,329433.718,1118146.97265625
8693,24688,2017,Residential,Seattle,WA,98102,1959,27910,Multifamily,34.7000007629395,34.0,109.099998474121,106.800003051758,884409.125,865571.875,0.0,884408.846125,0.0
8694,24689,2017,Residential,Seattle,WA,98102,1961,23100,Multifamily,24.100000381469695,24.0,75.8000030517578,75.3000030517578,557291.875,553604.375,0.0,557291.876125,0.0
8695,24693,2017,Residential,Seattle,WA,98102,1966,37509,Multifamily,65.1999969482422,65.3000030517578,98.8000030517578,98.8000030517578,2144570.0,2145725.25,0.0,476285.878125,1668283.984375
8696,24700,2017,NonResidential,Seattle,WA,98134,1916,27000,Other,18.2999992370605,18.2999992370605,57.5999984741211,57.5999984741211,495438.5,495438.5,0.0,495438.4470625,0.0
8697,24701,2017,NonResidential,Seattle,WA,98134,1935,20747,Other - Ent,37.5,37.4000015258789,104.0,103.800003051758,779033.5,776096.0,0.0,640851.3829375,138181.982421875
8698,24705,2017,NonResidential,Seattle,WA,98101,1928,40800,Non-Refrige,20.2999992370605,19.6000003814697,37.7000007629395,37.0,827184.1875,798440.6875,0.0,321072.26546875,506112.01171875
8699,24708,2017,NonResidential,Seattle,WA,98134,1920,20150,Office,29.100000381469695,28.7000007629395,91.4000015258789,90.0,586631.1875,577697.3125,0.0,586630.9710625,0.0
8700,24710,2017,NonResidential,Seattle,WA,98134,1909,44775,Other,23.0,22.2000007629395,41.5,40.5999984741211,1029576.5,994298.8125,0.0,371079.5770625,658497.021484375
8701,24711,2017,NonResidential,Seattle,WA,98104,1910,32250,Office,24.5,23.899999618530305,69.5,68.3000030517578,790399.0,770132.125,0.0,675284.9670625,115114.001464844
8702,24712,2017,NonResidential,Seattle,WA,98104,1909,36000,Office,57.2999992370605,57.2999992370605,179.800003051758,179.800003051758,1803711.125,1803711.125,0.0,1803710.7235,0.0
8703,24714,2017,NonResidential,Seattle,WA,98111,1938,41276,Non-Refrige,40.7999992370605,40.0,83.1999969482422,81.8000030517578,1683033.25,1652619.25,0.0,798324.086125,884709.08203125
8704,24716,2017,NonResidential,Seattle,WA,98134,1937,24430,Refrigerate,52.5999984741211,51.9000015258789,132.300003051758,131.5,1281044.75,1263238.75,0.0,897739.530125,383304.98046875
8705,24720,2017,NonResidential,Seattle,WA,98134,1927,22580,Office,39.2000007629395,38.5,113.400001525879,112.599998474121,884355.8125,870257.875,0.0,780634.572125,103721.008300781
8706,24722,2017,Residential,Seattle,WA,98136,1987,54871,Multifamily,34.9000015258789,34.2999992370605,109.5,107.800003051758,1533292.875,1509314.0,0.0,1533292.770125,0.0
8707,24725,2017,NonResidential,Seattle,WA,98122,1926,20000,Non-Refrige,39.9000015258789,39.2000007629395,51.5,50.7999992370605,798312.875,784729.125,0.0,91670.883734375,706641.9921875
8708,24726,2017,NonResidential,Seattle,WA,98122,1954,42000,Non-Refrige,53.7999992370605,52.0999984741211,86.1999969482422,84.4000015258789,2259504.75,2189557.5,0.0,597754.4109375,1661750.0
8710,24743,2017,Residential,Seattle,WA,98122,1909,27504,Multifamily,48.0,46.7000007629395,66.5,65.09999847412111,1321396.75,1283884.625,0.0,211120.912,1110275.9765625
8711,24746,2017,Residential,Seattle,WA,98122,1988,63998,Senior Care,105.5,105.199996948242,256.0,255.699996948242,6751859.5,6730176.0,0.0,4447909.643,2303949.21875
8712,24750,2017,Residential,Seattle,WA,98122,1920,24084,Multifamily,33.7000007629395,33.5,82.0999984741211,81.3000030517578,609423.3125,604648.1875,0.0,403729.3249375,205693.994140625
8713,24752,2017,Residential,Seattle,WA,98122,2004,439604,Multifamily,25.5,25.2999992370605,54.2000007629395,53.7999992370605,6124781.5,6097231.5,0.0,3158364.92825,2966416.015625
8714,24758,2017,NonResidential,Seattle,WA,98122,1962,24248,Self-Storag,4.90000009536743,4.90000009536743,15.3999996185303,15.3999996185303,103094.8984375,103136.0,0.0,103094.94613281301,0.0
8715,24764,2017,Residential,Seattle,WA,98133,1970,127230,Multifamily,35.0999984741211,34.0999984741211,107.400001525879,104.5,4031592.5,3925655.0,0.0,3882832.116,148760.009765625
8716,24765,2017,Residential,Seattle,WA,98125,1967,20132,Multifamily,34.7999992370605,34.9000015258789,109.400001525879,109.5,701521.5,701763.5,0.0,701521.5410625,0.0
8717,24769,2017,NonResidential,Seattle,WA,98133,2009,244500,Senior Care,43.7999992370605,43.0999984741211,100.900001525879,99.3000030517578,10716096.0,10548204.0,0.0,6425159.8045,4290935.546875
8718,24772,2017,Residential,Seattle,WA,98125,1980,33034,Multifamily,21.899999618530305,21.3999996185303,68.6999969482422,67.3000030517578,674473.8125,660993.125,0.0,674473.604125,0.0
8719,24775,2017,Residential,Seattle,WA,98125,1979,88096,Multifamily,29.7999992370605,29.7999992370605,93.4000015258789,93.5,2621797.5,2622396.5,0.0,2621797.22025,0.0
8720,24778,2017,NonResidential,Seattle,WA,98134,1932,24617,Non-Refrige,5.599999904632571,5.599999904632571,17.6000003814697,17.6000003814697,127782.796875,127812.796875,0.0,127782.812,0.0
8721,24780,2017,NonResidential,Seattle,WA,98134,2009,127065,Parking,80.0,78.9000015258789,251.100006103516,247.800003051758,3387296.0,3342898.0,0.0,3387295.8405,0.0
8722,24781,2017,NonResidential,Seattle,WA,98134,1964,37247,Retail Stor,52.4000015258789,50.4000015258789,90.1999969482422,88.0999984741211,1951528.125,1875814.375,0.0,627789.9270625,1323737.98828125
8723,24784,2017,Residential,Seattle,WA,98102,1966,38521,Multifamily,25.600000381469695,25.2000007629395,80.5,79.1999969482422,892326.8125,878527.875,0.0,892326.712,0.0
8724,24790,2017,Residential,Seattle,WV,98102,1963,23968,Multifamily,26.7999992370605,26.399999618530305,84.1999969482422,82.9000015258789,642945.125,632478.0,0.0,642945.018125,0.0
8725,24795,2017,Residential,Seattle,WA,98102,1967,51568,Multifamily,31.899999618530305,31.399999618530305,82.3000030517578,81.0999984741211,1644721.25,1620293.875,0.0,1205368.11575,439352.978515625
8726,24796,2017,Residential,Seattle,WA,98102,1986,21312,Multifamily,21.1000003814697,20.7999992370605,66.40000152587889,65.1999969482422,450476.90625,442741.40625,0.0,450476.8170625,0.0
8727,24803,2017,NonResidential,Seattle,WA,98117,1993,25384,Retail Stor,123.099998474121,122.300003051758,286.0,285.100006103516,2888965.25,2871220.75,0.0,1760192.15625,1128773.046875
8728,24805,2017,Residential,Seattle,WA,98103,1967,29840,Multifamily,34.9000015258789,34.9000015258789,109.599998474121,109.599998474121,1041786.1875,1041786.1875,0.0,1041785.96,0.0
8729,24822,2017,NonResidential,Seattle,WA,98134,1910,49052,Office,24.399999618530305,24.399999618530305,76.5999984741211,76.5999984741211,1035618.3125,1035618.3125,0.0,1035618.13025,0.0
8730,24823,2017,NonResidential,SEATTLE,WA,98134,1900,52110,Non-Refrige,13.8000001907349,13.5,22.7000007629395,22.5,442083.5,433426.5,0.0,126064.52346875,316018.994140625
8731,24830,2017,NonResidential,Seattle,WA,98134,1937,39036,Office,38.2000007629395,37.4000015258789,84.0,83.0999984741211,1577264.0,1541572.625,0.0,865507.6989375,711756.005859375
8732,24840,2017,NonResidential,Seattle,WA,98134,1923,26310,Office,12.8000001907349,12.3999996185303,27.7000007629395,27.2999992370605,433693.40625,420083.59375,0.0,230884.2289375,202809.02099609398
8733,24846,2017,Residential,Seattle,WA,98116,1996,20078,Multifamily,47.9000015258789,47.9000015258789,150.399993896484,150.399993896484,961577.3125,961577.3125,0.0,961576.983875,0.0
8734,24850,2017,Residential,Seattle,WA,98105,2000,29866,Multifamily,21.2999992370605,21.1000003814697,66.90000152587889,66.1999969482422,636328.8125,629352.125,0.0,636328.7769375,0.0
8735,24854,2017,Residential,Seattle,WA,98118,1964,191330,Multifamily,32.0999984741211,31.5,98.6999969482422,96.6999969482422,6148525.5,6029510.0,0.0,5946715.943,201808.99658203105
8736,24857,2017,NonResidential,SEATTLE,WA,98118,1966,37883,Retail Stor,230.100006103516,229.100006103516,449.5,448.100006103516,12319171.0,12265088.0,0.0,5326299.188,6992871.09375
8737,24858,2017,Residential,Seattle,WA,98118,1969,27320,Multifamily,33.7000007629395,33.2999992370605,105.699996948242,104.699996948242,920027.5,910829.125,0.0,920027.353875,0.0
8738,24861,2017,Residential,Seattle,WA,98133,1985,29063,Multifamily,44.2000007629395,44.2000007629395,138.899993896484,138.899993896484,1285524.625,1285524.625,0.0,1285524.52575,0.0
8739,24862,2017,NonResidential,Seattle,WA,98126,1962,29874,K-12 School,40.7999992370605,40.2000007629395,61.5999984741211,61.0,1280133.625,1260323.625,0.0,282032.50800000003,998100.9765625
8740,24865,2017,Residential,Seattle,WA,98199,1948,22252,Multifamily,20.2999992370605,19.7999992370605,63.5999984741211,62.2999992370605,451006.59375,441678.8125,0.0,451006.69,0.0
8741,24868,2017,NonResidential,Seattle,WA,98199,1965,20140,Worship Fac,51.2000007629395,50.2999992370605,66.1999969482422,65.09999847412111,1127254.375,1107015.5,0.0,130888.411734375,996366.015625
8742,24876,2017,NonResidential,Seattle,WA,98133,1990,71874,Self-Storag,20.0,18.7000007629395,34.5,33.0999984741211,1438731.75,1344619.75,0.0,462154.7069375,976577.05078125
8743,24880,2017,Residential,Seattle,WA,98119,2003,52020,Multifamily,26.7000007629395,26.2999992370605,69.40000152587889,68.5,1388875.25,1365977.625,0.0,1028861.304,360013.98925781297
8744,24883,2017,Residential,Seattle,WA,98102,1991,39750,Multifamily,47.7999992370605,47.2000007629395,132.0,130.699996948242,1553039.25,1535982.625,0.0,1272996.08825,280042.96875
8745,24886,2017,NonResidential,SEATTLE,WA,98144,1971,39953,Office,51.9000015258789,50.5,130.5,128.300003051758,1562006.625,1518812.5,0.0,1094353.57775,467653.02734375
8746,24887,2017,Residential,Seattle,WA,98144,2010,157724,Multifamily,41.2000007629395,41.0,98.6999969482422,97.9000015258789,2233631.5,2220472.75,0.0,1434938.458125,798692.96875
8747,24888,2017,Residential,Seattle,WA,98144,2001,94370,Senior Care,32.0999984741211,31.399999618530305,100.699996948242,98.5999984741211,3026372.25,2962722.75,0.0,3026351.876,20.0000002980232
8748,24893,2017,NonResidential,Seattle,WA,98144,1998,21200,Retail Stor,75.0,74.5,235.399993896484,233.899993896484,1589545.875,1579170.75,0.0,1589545.66775,0.0
8749,24895,2017,NonResidential,Seattle,WA,98144,1980,30630,Supermarket,156.199996948242,156.199996948242,490.5,490.600006103516,4828830.0,4829580.5,0.0,4828829.588,0.0
8750,24896,2017,NonResidential,Seattle,WA,98144,1980,23421,Retail Stor,71.4000015258789,71.4000015258789,224.100006103516,224.100006103516,1671656.25,1671656.25,0.0,1671655.87425,0.0
8751,24902,2017,Residential,Seattle,WA,98103,2006,30386,Multifamily,27.600000381469695,27.2999992370605,86.6999969482422,85.8000030517578,750184.375,742730.0,0.0,750184.498,0.0
8752,24906,2017,Residential,Seattle,WA,98115,1988,80701,Multifamily,24.2000007629395,23.899999618530305,76.0,75.0999984741211,1954068.625,1928941.75,0.0,1954068.39375,0.0
8753,24908,2017,Specialty,Seattle,WA,98117,1931,117116,K-12 School,53.0999984741211,51.5999984741211,73.3000030517578,71.6999969482422,6223726.5,6048984.0,0.0,981143.84425,5242582.421875
8754,24909,2017,NonResidential,Seattle,WA,98117,1928,24120,Worship Fac,41.4000015258789,40.2999992370605,72.0,70.5999984741211,999066.375,971378.6875,0.0,328771.44346875,670295.01953125
8755,24911,2017,NonResidential,Seattle,WA,98117,1929,35736,Worship Fac,37.5,36.9000015258789,53.7999992370605,53.2000007629395,1340397.25,1319698.75,0.0,246149.1970625,1094248.046875
8756,24921,2017,Residential,Seattle,WA,98117,1988,46686,Multifamily,28.7000007629395,28.2999992370605,87.3000030517578,86.3000030517578,883465.0,873794.625,0.0,844431.7749375,39033.0017089844
8757,24934,2017,Residential,Seattle,WA,98115,1995,20261,Multifamily,26.600000381469695,26.2000007629395,83.5999984741211,82.4000015258789,539452.6875,531407.3125,0.0,539452.554,0.0
8758,24943,2017,NonResidential,Seattle,WA,98134,1941,51050,Non-Refrige,36.4000015258789,34.0,79.0999984741211,76.5999984741211,1801817.75,1684963.625,0.0,967381.862125,834436.03515625
8759,24948,2017,NonResidential,Seattle,WA,98134,1954,21900,Retail Stor,58.4000015258789,57.2999992370605,106.599998474121,105.400001525879,1279645.75,1255868.375,0.0,473750.762125,805895.01953125
8760,24950,2017,NonResidential,SEATTLE,WA,98134,1952,25460,Other,105.400001525879,103.199996948242,330.899993896484,324.0,866653.625,848489.125,0.0,866653.437875,0.0
8761,24958,2017,NonResidential,Seattle,WA,98134,1964,33462,Non-Refrige,38.5999984741211,38.5999984741211,121.300003051758,121.300003051758,1292438.875,1292438.875,0.0,1292438.623875,0.0
8762,24959,2017,NonResidential,Seattle,WA,98134,1952,35310,Other,38.9000015258789,38.5,83.5,83.0999984741211,1136876.875,1125731.25,0.0,595868.9610625,541008.0078125
8763,24976,2017,Residential,Seattle,WA,98103,1966,23420,Multifamily,20.8999996185303,20.7000007629395,65.6999969482422,64.90000152587889,429646.59375,424573.90625,0.0,429646.5570625,0.0
8764,24987,2017,Residential,Seattle,WA,98115,1968,239054,Multifamily,56.7999992370605,56.2000007629395,104.5,103.400001525879,13574451.0,13443649.0,0.0,5128569.523,8445880.46875
8766,24991,2017,NonResidential,SEATTLE,WA,98108,1962,36140,Other,127.900001525879,127.900001525879,401.700012207031,401.700012207031,4443173.0,4443173.0,0.0,4443172.5075,0.0
8767,24994,2017,NonResidential,Seattle,WA,98144,1991,47963,Other - Mal,260.20001220703097,258.20001220703097,477.899993896484,471.799987792969,7711033.0,7653639.5,0.0,2903188.4855,4807844.140625
8768,25000,2017,NonResidential,SEATTLE,WA,98104,1930,23903,Non-Refrige,22.399999618530305,21.5,40.5999984741211,39.4000015258789,512116.90625,490731.09375,0.0,186708.731734375,325407.983398438
8769,25001,2017,NonResidential,Seattle,WA,98115,1947,22522,Self-Storag,38.5999984741211,38.0,56.7999992370605,56.2999992370605,868559.3125,856138.8125,0.0,176112.43253125,692446.97265625
8770,25002,2017,NonResidential,Seattle,WA,98115,1996,38959,Self-Storag,27.7000007629395,26.5,58.9000015258789,57.5999984741211,1078619.875,1032556.8125,0.0,555192.8030625,523427.001953125
8771,25004,2017,Residential,Seattle,WA,98112,1926,27840,Multifamily,42.0,42.0,74.0,74.0,874627.375,874716.875,0.0,302185.13946875,299691.9921875
8772,25006,2017,Residential,Seattle,WA,98112,1978,20739,Multifamily,50.7999992370605,49.9000015258789,159.399993896484,156.699996948242,894964.5,879701.125,0.0,894964.188,0.0
8773,25025,2017,NonResidential,Seattle,WA,98144,1928,25955,Non-Refrige,29.5,29.5,92.5,92.5,764480.1875,764480.1875,0.0,764480.0849375,0.0
8774,25028,2017,Residential,Seattle,WA,98144,1925,25120,Multifamily,23.2000007629395,23.0,50.7000007629395,50.0,583974.8125,577586.1875,0.0,316578.66146875,267395.99609375
8775,25046,2017,Residential,Seattle,WA,98144,1971,73898,Multifamily,41.5,41.0999984741211,102.099998474121,100.900001525879,3317201.0,3288140.5,0.0,2236548.5135,1080652.05078125
8776,25047,2017,Residential,Seattle,WA,98108,2001,36383,Multifamily,39.0999984741211,38.4000015258789,89.0999984741211,88.0999984741211,1148375.5,1127834.75,0.0,673767.320125,474607.958984375
8777,25053,2017,Residential,Seattle,WA,98115,1972,136752,Multifamily,32.2000007629395,31.7999992370605,90.0,89.0999984741211,3645190.75,3601928.5,0.0,3046505.49375,598685.009765625
8778,25054,2017,Residential,Seattle,WA,98115,1977,120701,Multifamily,32.4000015258789,31.7999992370605,101.800003051758,99.9000015258789,3558299.0,3493400.25,0.0,3558298.4565,0.0
8779,25055,2017,Residential,Seattle,WA,98103,2006,54238,Multifamily,33.0,32.5999984741211,103.599998474121,102.300003051758,1399320.75,1380647.875,0.0,1398317.782,1002.9998779296899
8780,25056,2017,Residential,Seattle,WA,98126,2002,41310,Multifamily,35.7000007629395,35.4000015258789,86.8000030517578,85.9000015258789,1475350.25,1463212.5,0.0,974842.200125,500508.0078125
8781,25061,2017,Residential,Seattle,WA,98116,2014,113204,Multifamily,46.0999984741211,45.5999984741211,117.099998474121,115.5,2909161.5,2877290.25,0.0,2076586.2765,832575.0
8782,25062,2017,Residential,Seattle,WA,98116,2008,156605,Multifamily,36.7000007629395,36.5999984741211,83.0999984741211,82.9000015258789,3482857.5,3470791.25,0.0,2023355.238,1459501.953125
8783,25065,2017,Residential,Seattle,WA,98116,1991,163699,Multifamily,39.5,38.9000015258789,124.099998474121,122.199996948242,4174436.5,4110834.75,0.0,4174436.137,0.0
8784,25069,2017,Specialty,Seattle,WA,98104,1923,46100,K-12 School,53.7000007629395,52.0999984741211,109.099998474121,107.199996948242,2475825.0,2400476.5,621591.125,1116121.498,738112.01171875
8785,25076,2017,Residential,Seattle,WA,98102,1978,51910,Multifamily,36.5,35.5999984741211,92.8000030517578,91.0,1894108.25,1848959.625,0.0,1354007.20425,540100.9765625
8786,25078,2017,Residential,Seattle,WA,98119,1987,20506,Multifamily,27.600000381469695,27.0,86.5999984741211,84.9000015258789,565601.8125,554224.875,0.0,565601.802125,0.0
8787,25080,2017,Residential,Seattle,WA,98119,1963,52334,Multifamily,31.7000007629395,30.899999618530305,99.5999984741211,97.0999984741211,1383256.25,1348509.25,0.0,1383256.14775,0.0
8788,25086,2017,Residential,seattle,WA,98109,1963,48423,Multifamily,23.399999618530305,23.2000007629395,73.5999984741211,72.6999969482422,1011323.8125,999698.875,0.0,1011323.624,0.0
8789,25092,2017,Residential,Seattle,WA,98133,1984,20980,Multifamily,23.600000381469695,23.100000381469695,74.1999969482422,72.5999984741211,401066.6875,392556.3125,0.0,401066.60546875,0.0
8790,25110,2017,Residential,Seattle,WA,98133,1986,30200,Multifamily,32.2999992370605,31.7999992370605,101.400001525879,99.6999969482422,760139.0,747279.1875,0.0,760139.0079999998,0.0
8791,25111,2017,Residential,Seattle,WA,98133,1999,28190,Multifamily,30.2000007629395,29.5,95.0,92.5999984741211,625534.1875,610092.0,0.0,625534.221875,0.0
8792,25115,2017,NonResidential,Seattle,WA,98133,1951,21936,Worship Fac,32.2999992370605,30.7999992370605,41.7999992370605,40.0999984741211,708344.3125,675648.1875,0.0,82496.362265625,625847.998046875
8793,25122,2017,Residential,Seattle,WA,98122,2003,109884,Multifamily,45.7000007629395,45.7000007629395,114.900001525879,114.900001525879,4104502.5,4104502.5,0.0,2873025.126,1231476.953125
8794,25124,2017,NonResidential,Seattle,WA,98125,1960,25406,Personal Se,95.1999969482422,94.8000030517578,253.800003051758,253.399993896484,2417874.75,2408908.75,0.0,1869978.37425,547896.044921875
8795,25127,2017,Residential,Seattle,WA,98102,1966,30517,Multifamily,26.2000007629395,25.7000007629395,82.1999969482422,80.8000030517578,639639.625,628922.3125,0.0,639639.429875,0.0
8796,25128,2017,Residential,Seattle,WA,98119,1929,25368,Multifamily,34.2999992370605,33.5999984741211,83.5999984741211,81.3000030517578,871091.1875,852406.8125,0.0,577153.128125,293937.98828125
8797,25129,2017,Residential,Seattle,WA,98125,1967,151450,Multifamily,30.7999992370605,30.600000381469695,96.6999969482422,95.9000015258789,4494920.5,4460344.0,0.0,4494920.179,0.0
8798,25130,2017,Residential,Seattle,WA,98125,1978,37760,Multifamily,28.5,28.100000381469695,89.5999984741211,88.1999969482422,1077698.875,1060259.125,0.0,1077698.646125,0.0
8799,25131,2017,Residential,seattle,WA,98106,1979,64618,Multifamily,24.5,24.0,76.9000015258789,75.3000030517578,1582233.125,1549020.25,0.0,1582232.792125,0.0
8800,25137,2017,Residential,Seattle,WA,98121,2001,162865,Multifamily,42.7000007629395,41.7999992370605,103.199996948242,101.0,6853248.5,6711830.0,0.0,4487376.6735,2365871.09375
8801,25139,2017,Residential,Seattle,WA,98133,1989,37580,Multifamily,29.899999618530305,29.100000381469695,94.0,91.4000015258789,1124650.25,1094314.25,0.0,1124650.111875,0.0
8802,25144,2017,Residential,Seattle,WA,98133,1967,25914,Multifamily,19.2999992370605,0.0,60.5,0.0,499137.59375,0.0,0.0,499132.95,4.56562452018261
8803,25148,2017,NonResidential,Seattle,WA,98118,1967,23250,Office,62.5999984741211,60.0999984741211,147.199996948242,143.399993896484,1455692.75,1396820.75,0.0,905862.435875,549830.029296875
8804,25149,2017,Residential,Seattle,WA,98118,1967,42090,Multifamily,33.4000015258789,33.0999984741211,104.900001525879,103.800003051758,1405928.25,1392010.25,0.0,1405927.928125,0.0
8805,25160,2017,Residential,Seattle,WA,98105,1996,71421,Multifamily,33.2000007629395,32.7999992370605,86.4000015258789,85.5,2370397.25,2340093.5,0.0,1761537.124,608860.009765625
8806,25163,2017,NonResidential,Seattle,WA,98134,1960,30000,Non-Refrige,112.599998474121,107.699996948242,149.100006103516,144.0,3377566.5,3232172.75,0.0,442912.4130625,2934653.90625
8807,25165,2017,Specialty,Seattle,WA,98108,1962,45036,Non-Refrige,48.2999992370605,46.5999984741211,99.1999969482422,97.4000015258789,2024581.0,1954631.75,0.0,973991.86575,1050588.96484375
8808,25166,2017,Residential,Seattle,WA,98116,1986,24664,Multifamily,27.7000007629395,27.7000007629395,86.8000030517578,86.9000015258789,682029.1875,682206.8125,0.0,682029.1049375,0.0
8809,25169,2017,Residential,Seattle,WA,98102,1925,34580,Multifamily,76.8000030517578,75.5,99.1999969482422,97.9000015258789,2655115.75,2612010.5,0.0,307198.7269375,2347916.9921875
8810,25170,2017,Residential,Seattle,WA,98102,1965,27580,Multifamily,32.5,32.2000007629395,69.40000152587889,68.1999969482422,897715.3125,887312.6875,0.0,464875.4570625,432839.990234375
8811,25172,2017,Residential,Seattle,WA,98102,1960,40721,Multifamily,28.0,27.5,87.9000015258789,86.4000015258789,1140068.125,1120120.75,0.0,1140067.98025,0.0
8812,25175,2017,Residential,Seattle,WA,98104,1965,41396,Multifamily,30.899999618530305,30.399999618530305,97.1999969482422,95.5999984741211,1280907.625,1259841.25,0.0,1280907.45,0.0
