electricity_use_kbtu,objectid,street_address,property_name,opa_account_num,postal_code,num_of_buildings,year_built,primary_prop_type_epa_calc,total_floor_area_bld_pk_ft2,portfolio_manager_id,natural_gas_use_kbtu,fuel_oil_o2_use_kbtu,steam_use_kbtu,energy_star_score,site_eui_kbtuft2,source_eui_kbtuft2,water_use_all_kgal,total_ghg_emissions_mtco2e,notes
1182189.8,3250,6701-41 CALLOWHILL ST,6701 Callowhill St,774084000,19151,1,1950,K-12 School,56321,3892833,1547003.1,,,92,48.5,94.8,1111.6,240.4,
1130778.8,3252,9501 E ROOSEVELT BLVD,9501 Pavillion,883088901,19114,1,1989,Medical Office,68776,3880929,487906.1,,,100,23.5,59.1,1236166.5,177.3,
5757460,3255,2301 CHESTNUT ST,KlingStubbins,883036600,19103,1,1920,Office,105000,3881643,2151111.6,,,74,75.3,193.7,2769.3,885,
5336832,3258,2820A S 20TH ST # 12,Quartermaster,884095052,19145,1,1941,Office,196375,3882112,3308243.6,,,97,44,103,15214.3,890.1,
288991.5,3259,2901 N 18TH ST,ttfop,884466250,19132,1,1940,Non-Refrigerated Warehouse,59301,3882229,72351.3,,,89,6.3,17,72.7,42.5,
29489540.7,3151,1327-39 CHESTNUT ST,The Widener Building,883312000,19107,1,1914,Office,550707,3831243,10871202.9,,,58,83.4,215,9728.2,4525.1,
8681281.3,3152,9455-73 E ROOSEVELT BLVD,Four Points Hotel/Richfield Hosipitality,883760000,19114,1,1973,Hotel,179000,3831435,5291800.2,,,51,78.1,183.3,7039.9,1443.2,
21194102,3154,2450 W HUNTING PARK AVE,Temple University Health System,883380850,19129,1,1917,Office,433493,3849500,2459280.9,,,47,99.2,289.9,4252.2,2967.8,
11687556.9,3158,1801 N 5TH ST,Honor Foods,884080210,19122,1,1983,Refrigerated Warehouse,94500,3851366,266052.2,,,14,126.5,391.3,1121.9,1354.5,
656240.2,3160,5700 TACONY ST,"Brenntag Specialties, Inc.",884213400,19135,1,1950,Distribution Center,100000,3854031,1155481.2,,,80,18.1,32.7,79.3,149.2,
5041704.3,3162,11101 ACADEMY RD,Archbishop Ryan High School,778069000,19154,3,1965,K-12 School,283950,3856392,12954681.9,,,92,63.4,103.7,2483.5,1363,
1604539.1,3163,319 N 19TH ST,Hallahan High School,772283000,19103,1,1911,K-12 School,101640,3856406,5565586.9,,,82,70.5,107.1,1528.8,510.4,
10581076,3165,13000 TOWNSEND RD,US Treasury Building,884292513,19154,1,1994,Distribution Center,123510,3857641,2132845.6,,,14,102.9,287.1,491.2,1529.7,
14198649,3167,500 N CHRISTOPHER COLUMBUS BLVD,Philadelphia Warehousing and Cold Storage,884019026,19123,1,1891,Refrigerated Warehouse,335538,3858135,226353,,,79,43,133.6,2938.3,1912.7,
1713388,3168,7600 HOLSTEIN AVE,DHL/PHL,884167016,19153,1,2005,Manufacturing/Industrial Plant,216640,3858153,2408563.9,,,74,42.7,81.8,229.6,357.3,
1432993.3,3169,1 E SUNSET AVE,Norwood-Fontbonne Academy,775537000,19118,7,1920,K-12 School,86394,3858184,1974871,,,81,39.4,76.1,858.2,296.7,
491394.5,3170,3201 CHESTERFIELD RD,Christ the King,778113000,19114,2,1963,Other,64693,3858410,2361475.1,,,100,28.5,40.2,712.3,191.2,
1174129.6,3172,2901 S 10TH ST,Stella Maris Church and School,771251500,19148,2,1954,K-12 School,69630,3859497,2210841.2,,,89,48.6,86.3,486.5,274.6,
7147116.4,3179,120 N CHRISTOPHER COLUMBUS BLVD,Holiday Inn Express Penns Landing,883710500,19106,1,1986,Hotel,87000,3875677,3149158,,,5,118.3,296,4952.3,1124,
1246604.9,3113,2345 CASTOR AVE,25765-Philadelphia/Castor Ave OC,884193500,19134,1,2000,Non-Refrigerated Warehouse,104450,3800031,1422300.1,,,90,25.6,51.8,26,242.4,
1204873.8,3391,2800 BLACK LAKE PL,Ziff & Co.,884292570,19154,1,1987,Non-Refrigerated Warehouse,58372,5017022,1913080,,,85,53.4,99.2,184.2,262.9,
557715.3,3120,2190 WHEATSHEAF LN,29145-Philadelphia / Wheatsheaf Lane,884204500,19137,1,2000,Non-Refrigerated Warehouse,67600,3800038,630800,,,96,17.6,35.7,8,108.2,
620092.1,3123,6951 NEW STATE RD,MARJAM SUPPLY,884182000,19135,1,1945,Distribution Center,106400,3813146,562965.1,,,89,11.1,23.9,612.9,112.9,
74641.9,3125,2722 N HANCOCK ST,Leatex Chemical Co.,884340820,19133,1,1884,Distribution Center,53050,3814517,124048.7,,,98,3.7,6.9,46.3,16.6,
2679639.8,3126,9173-75 E ROOSEVELT BLVD,Northeast Shopping Center-Burlington Coat Factory,882093500,19114,1,1961,Retail Store,69842,3815264,222245.2,,,61,41.5,123.8,260.7,370.5,
430233.1,3320,4445 W GIRARD AVE,Warehouse,884219050,19131,1,1950,Non-Refrigerated Warehouse,56976,3958558,446342.2,,,35,15.4,31.9,27.1,81.3,
1050395.8,3325,2200 N AMERICAN ST,COFCO - 2200,884080340,19133,1,1986,Distribution Center,55720,3970728,1322056.4,,,20,42.6,84.1,127.5,210.8,
2424287.1,3383,1235 S 16TH ST,Barratt (New Childs),782673800,19146,1,1928,K-12 School,134000,4123941,16970470.6,,,7,144.7,189.8,2501.7,1225.9,
2317608.5,3330,1326-40 BUTTONWOOD ST,"The Mathematics, Civics and Sciences Charter School of Philadelphia, Inc.",771635115,19123,1,1925,K-12 School,59300,3975541,1630317.1,,,18,66.6,151.6,611.9,396.8,
835548.3,3335,2239-47 W MONTGOMERY AVE,2239 West Montgomery Ave,772176000,19121,1,1918,K-12 School,57200,3959812,219292.6,,,100,18.4,49.9,1269.3,123.5,
4415861.6,3338,4900 RHAWN ST,New Foundations Charter High School,778630100,19136,1,2012,K-12 School,50000,3960550,806678.3,,,12,72.9,205.5,366.2,634,
3027300.4,3343,8001-25 TORRESDALE AVE,New Foundations Charter Elementary School,778512302,19136,1,1999,K-12 School,50000,3962712,964400.7,,,43,55.3,145.8,256.6,456.5,
302684.5,3344,3700-40 KENSINGTON AVE,BASIC INVESTMENT INC,884110700,19124,1,1920,Distribution Center,85064,3963040,607239.5,,,89,10.7,18.7,507.9,72.8,
4601160.5,3345,2109 RED LION RD,Oakwood Healthcare,881435100,19115,1,1967,Senior Care Community,75080,3963240,4343503.8,,,45,119.1,253.2,8875.9,846.6,
267033.4,3350,2801-31 A ST,SOMERSET WAREHOUSE,884340880,19134,1,1945,Non-Refrigerated Warehouse,65000,3963906,572713.2,,,96,12.9,22.2,15.7,66.2,
1866855.7,3351,2901 W HUNTING PARK AVE,SHARE Community Food Resource Center,884129000,19129,1,1929,Distribution Center,133550,3963980,2506647.6,,,73,32.7,63.6,923.7,383,
857509.6,3353,13451 DAMAR DR,13451 Damar Drive,884244700,19116,1,1996,Non-Refrigerated Warehouse,66600,3965369,204751.6,,,91,15.9,43.7,153.8,125.7,
16323567.6,3364,3111 W ALLEGHENY AVE,Pep Boys,884130000,19132,1,1928,Office,509500,3966677,15008575.4,,,91,61.7,132,2263.5,2982.3,
6796.7,3365,275-99 GEIGER RD,275 Geiger Rd.,884228000,19006,1,1984,Non-Refrigerated Warehouse,77500,3966762,418896.7,,,100,5.5,6,54.1,23.2,
3746358.9,3366,3031 RED LION RD,3031 Red Lion Rd.,884289001,19114,1,1971,Refrigerated Warehouse,91828,3966784,3968966.2,,,68,84,173.5,22.2,712.3,
2844154.8,3367,10981 DECATUR RD,10981 Decatur Rd.,884280000,19154,1,1975,Non-Refrigerated Warehouse,250000,3966792,80247396.9,,,1,332.4,372.8,696.6,4643.1,
12844985.8,3369,2800 FOX ST,ShopRite of Fox Street,882066190,19129,1,2013,Supermarket/Grocery Store,71686,3966890,11499040.8,,,78,322.8,694.9,2442,2330.3,
1468139.6,3372,2800-48 COMLY RD,2800 Comly Rd.,884290000,19154,1,1981,Non-Refrigerated Warehouse,92000,3958048,1307683.8,,,72,30.2,65,285.9,266,
367877.7,3373,10195 NORTHEAST BLVD,10195 Northeast Ave.,884239600,19116,1,1969,Non-Refrigerated Warehouse,50000,3958050,1385192.1,,,71,35.1,52.2,29.9,122.8,
540701.7,3375,9300 ASHTON RD,"9300 Ashton Rd,",884227015,19114,1,1970,Non-Refrigerated Warehouse,77576,3958054,487448.4,,,92,13.3,28.5,193.4,98.3,
2220558.3,3378,10350 DRUMMOND RD,10350 Drummond Rd.,884283501,19154,1,1973,Non-Refrigerated Warehouse,99000,3958313,1966336.2,,,46,42.3,91.3,461.8,401.7,
9212546.7,3380,8350 ENTERPRISE AVE,Distribution Center #9001,773102500,19153,1,1969,Non-Refrigerated Warehouse,385000,4123417,11806352.2,,,62,54.6,107.3,280.7,1860.3,
1744112,3382,4030-60 BROWN ST,Belmont,783065600,19104,1,1927,K-12 School,87000,4123939,4365362.8,,,27,70.2,115.6,641,465.3,
5445661.2,3386,6601 ELMWOOD AVE,Bartram HS,783130800,19142,2,1939,K-12 School,451273,4123949,32547120.9,,,91,84.2,113.6,6639.8,2457.7,
925603.3,3387,4612-72 W GIRARD AVE,Blankenburg,783175200,19131,1,1925,K-12 School,64000,4123950,6984729.6,,,20,123.6,160,587.5,494.9,
1209059.3,3389,12285 MCNULTY RD,Onyx Glentov,884292538,19154,1,1990,Non-Refrigerated Warehouse,75000,5003749,2800676.4,,,70,53.5,89.8,1585.9,310.6,
2786929.4,3390,3257 FOX ST,Sewer Maintenance Headquarters,784160805,19129,3,1959,Office,65000,5015108,4763006.1,,,42,116.2,211.6,2433.6,626.1,
7152913.4,3393,1620 KITTY HAWK AVE,"Urabn Outfitters, Inc. - Building #18",,19112,1,1916,Office,106698,5018892,35831569.5,,,4,402.9,563.1,2358.9,2860.7,
5171227.2,3394,815-25 HENDRIX ST,#6866 Bustleton Ave,882095030,19116,1,2007,Retail Store,104424,5020545,6401257.1,,,48,115.7,229.6,596.4,1032.3,
9778242.7,3395,4660 E ROOSEVELT BLVD,#4112 Roosevelt,882181575,19124,1,1995,Retail Store,133240,5021478,3213391.7,,,58,79.4,208.3,1586.8,1479.6,
6847457.5,3396,2539-53 CASTOR AVE,#4150 Port Richmond,882059510,19134,1,2001,Retail Store,114660,5021622,2483941.7,,,68,69,178.2,1108.9,1048.6,
11630774.4,3271,6301-93 OXFORD AVE,Shop Rite Oxford Ave.,882842425,19111,1,1996,Supermarket/Grocery Store,63342,3893742,4930009.4,,,31,261.5,658.3,1457.6,1818.8,
100652976.4,2518,3601 S BROAD ST,Wells Fargo Center,788020600,19148,1,1996,Other,825000,3064021,,,,,122,383.1,45297.6,13474,
398564.2,3273,22 E CHESTNUT HILL AVE,Saint Pauls Church,775110000,19118,1,1928,Worship Facility,59600,3894029,3077409.4,,,73,58.3,75.2,158.6,216.8,
3865506,3274,4601 W GIRARD AVE,Global Leadership Academy Charter School,774157500,19131,1,2010,K-12 School,53331,3894194,8853.6,,,64,72.6,227.8,676.3,517.9,
7020695,3277,1200 ARCH ST,Hilton Home2 Hotel,883705215,19107,1,2013,Hotel,151000,3898799,4832160.2,,,69,78.3,179.2,5329.1,1061.8,
23597.1,3280,3000 MEETINGHOUSE RD,Origlio Property Holding,884292800,19154,1,2001,Non-Refrigerated Warehouse,268000,3912799,4583446.8,,,100,17.2,18.2,963.9,246.6,
24358237.3,3284,500 E HUNTING PARK AVE,Philadelphia Cheesesteak Company,884052400,19124,1,1955,Manufacturing/Industrial Plant,136000,3929883,6283314.1,,,1,403.2,1093.2,10132.4,3594.5,
4088493.8,3288,123-29 CHESTNUT ST,Corn Exchange,883300500,19123,1,1923,Office,50704,3946509,2968362.8,,,17,139.2,314.7,7538.2,705,
14124.8,3293,3101 S 3RD ST,Preferred Freezer Services-Phila,884150410,19148,1,2007,Refrigerated Warehouse,168000,3951344,231338.3,,,100,1.5,1.7,6266.1,14.2,
2704668.9,3295,11300-50 NORTHEAST BLVD,10814 NE AVENUE,884240500,19116,1,1979,Other - Services,217560,3952012,5287430.4,,,80,36.7,64.6,170.6,642.9,
4713309.5,3297,1419-27 ARCH ST,WHY Building,883057103,19106,1,1915,Office,80000,3952315,273789.8,,,56,62.3,188.6,1617.9,645.5,
12213656.6,3301,4200 CITY AVE,Hilton Philadelphia-Homewood Suites,883753000,19131,2,2000,Hotel,258000,3954556,12490315.6,,,53,95.8,199.5,16029.8,2298.4,
1984099.8,3304,211 N CHRISTOPHER COLUMBUS BLVD,Marine Center - Pier 12 (147),884018812,19106,1,1910,Non-Refrigerated Warehouse,78000,3954643,838702.5,,,6,36.2,91.2,360.5,310.2,
7376228.8,3306,7350 E ROOSEVELT BLVD,Roosevelt Mall-Macy's Building,882065510,19149,1,1960,Retail Store,313000,3954726,2292139.4,,,96,30.9,81.7,1405.4,1109.2,
4116919.2,3313,1200 W GODFREY AVE,Salus University,776553600,19141,1,1976,Office,70000,3956315,1497572.3,,,69,80.2,207.1,280.7,630.7,
1274450.2,3416,3250 S 76TH ST,Cambridge Hanover 3250 S. 76th,884167500,19153,1,1990,Non-Refrigerated Warehouse,247447,5082233,3679352,,,94,20,31.8,62.1,366,
739581.7,3420,2801 GRANT AVE,2801 Grant Avenue,884286500,19114,1,1950,Office,61240,5051950,37764.9,,,100,25.8,52.3,179.5,143.5,
725800.6,3422,1801-59 N AMERICAN ST,1801 N American,884080300,19122,1,1986,Non-Refrigerated Warehouse,87500,5056684,550251.1,,,93,14.3,32.1,110.7,126.4,
3839199.5,3425,2700 SOUTHAMPTON RD,Philadelphia-Southampton Road RC,786503420,19154,1,1975,Office,135162,3885144,3806638.8,,,68,56.6,118.8,1150.1,628.1,
1287898.3,3426,1025 CALLOWHILL ST,Callowhill,882249900,19123,1,1950,K-12 School,60000,3976432,624747,,,94,31.9,78.3,363.5,205.6,
2617795.6,3475,3600 GRAYS FERRY AVE,3600 Grays Ferry Ave (FedEx Express),884122536,19146,1,2001,Wholesale Club/Supercenter,260552,4125760,3482201.9,,,36,55.5,108,595.4,535.4,
989054.2,3476,3001 ROBBINS ST,Allen Ethan,786461400,19149,1,1929,K-12 School,66482,4126295,5745110.9,,,25,101.3,137.5,821.6,437.6,
2752896.5,3479,14400 TOWNSEND RD,Local 420,884292608,19154,1,2000,Vocational School,83000,4126420,3693884.7,,,76,77.7,150.9,771,564.7,
9111715.3,3480,115-21 S 17TH ST,Hotel Palomar Philadelphia,883050000,19103,1,1929,Hotel,130294,4134374,10596691.7,,,35,125.8,253.7,8154.8,1782.6,
4204457.5,3483,14300 TOWNSEND RD,14300 Townsend Rd,884292604,19154,2,1996,Distribution Center,152388,3994266,6414172.3,,,56,69.7,130.8,518.4,903.5,
13252085.2,3484,2035 S COLLEGE AVE,Girard College,772510000,19121,30,1848,K-12 School,950825,3994744,56606252.9,,,98,74.1,106.9,8076.9,4825.7,
881368.4,3490,2042-52 S 56TH ST,ABW Supply,884890600,19143,1,1910,Distribution Center,115000,4136009,1113944.9,,,90,17.4,34.2,181.6,177.2,
5976640,3492,401-35 N 3RD ST,Gift of Life Donor Program,771023700,19123,1,2003,Office,112921,4141032,2658187.9,,,69,86.5,215.8,1162.9,941.3,
2030309.2,3494,500-18 S 16TH ST,Independence Charter School,782671300,19146,1,1909,K-12 School,56000,4142231,35314.7,,,87,41.1,127.5,1.1,273.7,
12520136.1,3496,433-41 CHESTNUT ST,Hotel Monaco Philadelphia,883009700,19106,1,1907,Hotel,194128,4162415,16446858.4,,,11,149.2,291.5,10090.8,2549.6,
4838171.6,3497,1001 INTREPID AVE,3132B-Courtyard Philadelphia South,883741600,19107,1,2014,Hotel,107000,4175568,4883099.8,,,56,90.9,189.9,2536,907,
847748.2,3503,10940 DUTTON RD,Advanced Sports,884280500,19154,1,1965,Distribution Center,70000,4056969,1116519.9,,,80,28.1,54.8,10110.2,172.8,
11571975.4,3505,2200 OREGON AVE UNIT A,BJ's Wholesale Club 162,882245000,19145,1,2004,Wholesale Club/Supercenter,117867,4059761,5537563.6,,,21,145.2,357.6,669.7,1843.2,
14000811,3507,4301 BYBERRY RD,Walmart Supercenter #2650,882693050,19154,1,2014,Wholesale Club/Supercenter,176191,4457702,6163546.7,,,71,114.4,286.2,1636.3,2201.6,
1727287.5,3509,1620 KITTY HAWK AVE,"Urban Outfitters, Inc. - Building #017, 018",,19112,1,1916,Office,116802,4471836,2705490.3,,,79,92.1,171.7,334.5,374.9,
11780339.4,3511,1701-33 W GIRARD AVE,Saint Josephs Prep,772510500,19130,1,1851,K-12 School,395507,4478915,11312275.4,,,84,58.4,123.6,3286.2,2177.8,
486960.6,3516,12300 MCNULTY RD,Main Warehouse,884292540,19154,1,1985,Distribution Center,56947,4067659,1447788.6,,,78,34,53.5,30.7,142.1,
958497,3520,2603-09 N 5TH ST,Admin - Rivera Building,785547740,19133,1,1980,K-12 School,60464,4069483,1914331.3,,,98,47.5,83,256.7,230,
4163940,3521,4224-50 N FRONT ST,Alt. Ed. Center (Hunting Park),786160485,19140,1,2004,K-12 School,164000,4069484,2120889.7,,,81,38.3,93.3,196.3,670.1,
34527188.1,3524,1515 ARCH ST,One Parkway Building,772059100,19102,1,1962,Office,502000,4830369,14858343.7,,,71,98.4,247.1,10444.2,5412.8,
30684563,3529,1400-30 ARCH ST,Municipal Services Building (MSB),782003200,19102,1,1968,Office,491000,4931293,12788064.2,,,73,88.5,223.6,3937.3,4786.8,
5531950.7,3532,2722 COMMERCE WAY,Select Nutrition Distributors,884292596,19154,1,2000,Distribution Center,110000,4083183,1893705.9,,,31,67.5,176,475,841.1,
3996953.3,3533,5000 S BROAD ST,"Urban Outfitters, Inc. - Building #010",788008310,19112,1,1903,Office,57081,4084040,1786160,,,33,108.9,271.6,992.4,629.9,
82609.4,3534,2527-37 N BROAD ST,"American Metal && Rubber, Inc.",884766800,19132,1,1900,Distribution Center,50000,4092042,386589.7,,,89,9.4,13.3,70.4,31.6,
2157528.7,3535,615 N BROAD ST,Rodeph Shalom,771064001,19123,1,1927,Worship Facility,72000,4094880,97882,,,61,31.3,95.5,971.3,294,
59215669.4,3543,25 PATTISON AVE,Southeast Water Pollution Control Plant,781358000,19148,10,1900,Wastewater Treatment Plant,80064,4964606,9763918.1,,,99,861.6,2450.4,39929.1,8445.6,
2256186.7,3545,468 DOMINO LN,Green Woods Charter School,775722600,19128,1,2014,K-12 School,115650,4991720,670391.2,,,49,48.8,129.8,980.8,294.3,
5974930.6,3549,4400 W GIRARD AVE,CSE Centennial Village,881437000,19104,1,1978,Senior Care Community,75972,4096892,1793710.5,,,22,102.3,271.7,6002,895.1,
1214141.8,3435,9815 E ROOSEVELT BLVD,9815 Roosevelt Blvd.,883812400,19154,1,1971,Non-Refrigerated Warehouse,78500,3980064,1398510.4,,,61,33.3,67.3,421.8,236.8,
874918.7,3442,1700 BIGLER ST,Bregy,782008600,19145,1,1923,K-12 School,66000,4123951,4548141.7,,,57,82.2,114,409.6,358.7,
1239316.5,3444,1900 E SERGEANT ST,Brown HA,786491000,19125,1,1959,K-12 School,67795,4123955,1976801.9,,,63,47.4,88,718.1,270.9,
3642013.2,3445,5900 RACE ST,Barry,783431200,19139,1,2008,K-12 School,99287,4123956,1523488,,,62,52,131.3,2786.5,568.5,
713423.3,3446,8118 FRANKFORD AVE,Brown JH,786152400,19136,1,1937,K-12 School,54623,4123957,4102812.8,,,42,88.2,119.9,402.7,313.4,
2602845.6,3447,4701 RICHMOND ST,Bridesburg,786457800,19137,1,1957,K-12 School,71275,4123961,2574633.4,,,9,72.6,152.6,714.4,485.2,
1594056,3448,900-14 LINDLEY AVE,Birney,785317200,19141,1,1913,K-12 School,59200,4123962,6438834.3,,,33,135.7,198.8,1649.1,555.4,
12021042.4,3458,2206 S CHRISTOPHER COLUMBUS BLVD,"IKEA US EAST,LLC 215",882241000,19148,1,2004,Retail Store,315000,4124173,2736280.1,,,97,46.8,101.7,2586.9,1218.4,
2960792.3,3459,3303-61 OLD YORK RD,Bethune,785367600,19140,1,1970,K-12 School,99420,4124425,3845617,,,57,68.5,134.1,1961,600.6,
903415.7,3460,6001 CEDAR AVE,Bryant,783087800,19143,1,1904,K-12 School,94235,4124426,7079674.7,,,39,84.7,109,511.2,497,
2718681.6,3461,3200 W LEHIGH AVE,Allen Ethel,784224400,19132,1,1971,K-12 School,83197,4124429,3047594.7,,,30,69.3,141.1,4390,525.8,
11770516.3,3462,1601 S 33RD ST,Audenried,782845201,19121,1,2008,K-12 School,211515,4124432,6263360.9,,,12,85.3,205.8,738.8,1908.3,
622755.5,3463,3350 RICHMOND ST,Amy at Martin,786456000,19134,1,1899,K-12 School,62251,4124433,4186036.1,,,26,77.2,102,260.1,305.7,
823124.9,3465,1300 E PALMER ST,Adaire,781352000,19125,1,1957,K-12 School,49890,4124436,3464604.1,,,60,85.9,124.7,2554.7,294.2,
1213388.7,3474,3001-29 W BERKS ST,Blaine,784035900,19121,1,1967,K-12 School,88317,4124439,4518316.8,,,28,64.9,96.9,874,402.4,
4360085.6,3397,200-10 LOMBARD ST,Abbotts Square,883407500,19147,1,1986,Retail Store,36662,5021664,2415479.6,,,99,37.6,90.1,11369.6,712,
33478100.4,2857,8800 TINICUM BLVD,Eastwick Center/PA/Site #F166,883082000,19153,1,1990,Office,446812,3364475,,,,58,74.9,235.3,7006,3839.3,
4950504.9,3398,1651 S CHRISTOPHER COLUMBUS BLVD,#4101 S Philadelphia,882055160,19148,1,1994,Retail Store,126922,5023272,3306022.8,,,88,54.1,124.5,1134.3,838.3,
12079971,3406,5675 N FRONT ST # 1,O & O Owner LLC,882136421,19120,1,1987,Supermarket/Grocery Store,83512,5036162,5004578.6,,,89,204.6,517.1,1432.4,1882.9,
1941889.6,3412,3000 MASTER ST # E,Pennrose Corporate Headquarters,881070330,19121,1,2005,Office,26000,5060073,359163.4,,,37,88.5,249,133.5,279,
1351797.6,3550,2100 BYBERRY RD,2100 Byberry Road,884236000,19116,1,1954,Non-Refrigerated Warehouse,130500,4102725,1346684.3,,,88,20.7,43.4,104.7,252.5,
1841666.2,3553,4700-22 PARKSIDE AVE,Discovery Charter School,882966275,19131,1,1930,K-12 School,57434,4115611,1129970.9,,,63,51.7,121.3,1120.6,306.6,
,3321,5610 LANCASTER AVE,Overbrook Plaza,882540000,19125,1,2002,Retail Store,70000,3958749,125320.9,,,100,1.8,1.9,3673.1,6.7,
,3314,4343 WHITAKER AVE,ECI Building,884184500,19124,1,1950,Distribution Center,93000,3956329,843444.8,,,100,9.1,9.5,102.7,44.8,
87910316.5,2623,1601 CHESTNUT ST,Two Liberty Place,883031800,19102,1,1990,Office,1283937,3526160,,,,62,68.5,215,20697.2,11768.2,
66202319.5,2433,100-20 N 18TH ST,154-TWO LOGAN SQUARE,883061805,19103,1,1988,Office,808040,1485534,,,,83,81.9,257.3,15336.7,8862.2,
80635147.7,2441,2005 MARKET ST,One Commerce Square,883054371,19103,1,1987,Office,1117466,16288,,,,77,78.9,247.7,17750.6,10794.3,
74726280.2,2442,2001 MARKET ST,Two Commerce Square,883054361,19102,1,1992,Office,1103420,16290,,,,78,71.6,224.9,15386.9,10003.3,
5290633.6,2460,830 SCHUYLKILL AVE,PECO Christian Street Service Center,772607000,19146,1,1951,Office,70644,1273629,,,,34,74.9,235.2,0.2,708.2,
66669388.2,2471,2929 ARCH ST,150-CIRA CENTRE,883062300,19104,1,2006,Office,778607,1485471,,,,81,85.5,268.6,14719.1,8924.7,
78317956.2,2475,1650 MARKET ST,One Liberty Place,883031676,19103,1,1987,Office,1191592,1840857,,,,76,58.7,184.2,11384,10484.1,
3032029.1,2493,3301 ARAMINGO AVE,7198,882125300,19134,1,1978,Retail Store,65264,2344443,,,,73,46.5,145.9,364,405.9,
4553215.1,2500,352 N 16TH ST,1600 Callowhill,883065100,19130,1,1920,Office,103483,2555977,,,,54,51.3,161.2,1407.7,609.5,
2662557.6,2794,1205-11 E TULPEHOCKEN ST,Hill-Freedman,784453800,19138,1,1980,K-12 School,46959,3330940,,,,33,56.7,178,3124.5,356.4,
556714.5,2691,2235 CASTOR AVE,Warehouse America,884193000,19134,1,1961,Distribution Center,178250,3635787,,,,100,3.1,9.8,37.9,74.5,
21080997.6,2704,111 S 15TH ST,Chest Pac Associates,883324600,19102,1,1924,Office,182472,3637785,,,,37,115.5,362.8,4429.6,2822,
2396844,2709,2361-73 WELSH RD,Star Technical Academy,883381115,19114,1,1950,Office,51300,3638910,,,,96,46.7,146.7,905.2,320.9,
114920.2,2711,2413-23 N AMERICAN ST,American Supply Co,884343790,19133,1,1930,Non-Refrigerated Warehouse,130000,3640515,,,,100,0.9,2.8,36.9,15.4,
14240371,2718,1401-15 ARCH ST,1401 Arch St.,883056905,19102,1,1960,Office,178250,3644299,,,,36,79.9,250.9,4040.5,1906.3,
186369.3,2732,604-42 MOORE ST,Moore St Realty Inc,884004200,19148,1,1924,Non-Refrigerated Warehouse,57542,3657730,,,,99,3.3,10.4,59.9,24.9,
580794.1,2737,1553 GRANT AVE,0774-Philadelphia - Grant Avenue,884227301,19115,1,2009,Non-Refrigerated Warehouse,72755,3663623,,,,79,8,25.1,44,77.7,
394956.1,2738,6204-08 OXFORD AVE,0981-Philadelphia - Oxford Ave.,884220920,19111,1,2009,Non-Refrigerated Warehouse,62835,3663692,,,,87,6.3,19.7,957,52.9,
9001425.8,2844,2210 LOTT AVE,GLC 17012/2210 LOTT ST/PHILADELPHIA/PA,778653010,19115,1,1905,Office,52043,3512106,,,,1,175.3,545.5,47,1214.2,
4094563.8,2845,6469 OLD YORK RD,GLC 17110/6468 N BROAD ST/PHILADELPHIA/PA,776614005,19126,1,1905,Office,57899,3512108,,,,34,71.9,223.3,1374,553.2,
8967316,2846,7254 RISING SUN AVE,GLC 17120/7254 RISING SUN AVE/PHILADELPHIA/PA,778655005,19111,1,1905,Office,55539,3512109,,,,1,185.2,530.9,401,1298.1,
9184114.5,2847,1351 FOULKROD ST,GLC 19008/4808 LEIPER ST/PHILADELPHIA/PA,778651005,19124,1,1905,Office,79883,3512110,,,,6,115,361,239,1229.4,
7014539.7,2848,2514-32 EMERALD ST,GLC 19040/2514 EMERALD ST/PHILADELPHIA/PA,777633005,19125,1,1905,Office,57568,3512111,,,,3,121.8,382.6,320,939,
2121619.1,2849,160 W ERIE AVE,GLC 19070/160 W ERIE AVE/PHILADELPHIA/PA,777634005,19140,1,1905,Office,60158,3512112,,,,95,35.3,110.7,597,284,
7147676,2850,1601 JEFFERSON ST,GLC 19100/1601 JEFFERSON ST/PHILADELPHIA/PA,772616000,19121,1,1905,Office,54931,3512113,,,,1,142.8,421.3,60,1008.3,
6292011.2,2922,2951 GRANT AVE,Bodek and Rhodes,884287500,19114,1,1960,Non-Refrigerated Warehouse,217000,3679497,,,,85,29,91,1642.4,842.3,
15327488.8,2924,1880 JOHN F KENNEDY BLVD,1880 JFK,883056300,19103,1,1983,Office,248000,3679656,,,,79,61.8,194.1,3492,2051.8,
6999090.2,2925,1800 JOHN F KENNEDY BLVD,1800 JFK,883056100,19103,1,1983,Office,248000,3679686,,,,99,28.2,88.6,3382.6,936.9,
1376152.1,2955,4250 WISSAHICKON AVE,"4250 Wissahickon Avenue, Inc.",884131060,19129,1,1938,Non-Refrigerated Warehouse,77456,3696620,,,,55,17.8,55.8,233.7,184.2,
197819.3,2963,250 S 20TH ST,St. Patrick's Church,772304000,19103,1,1893,Worship Facility,50400,3751825,,,,100,3.9,12.3,7.2,26.5,
6671702,2864,2401 WALNUT ST,2401 Walnut,883039105,19103,1,1925,Office,163836,3417370,,,,93,40.7,127.9,1331.2,893.1,
11893853.3,2884,2000-12 S BROAD ST,GLC 12170/2000 S BROAD ST/PHILADELPHIA/PA,773619000,19145,1,1905,Office,91810,3512078,,,,3,146.1,423.5,1383,1704.7,
