the_geom,lng,year_built,electricity_use_grid_purchase_and_generated_from_onsite_renewab,energy_star_score,portfolio_manager_id,water_use_all_water_sources_kgal,district_steam_use_kbtu,site_eui_kbtu_ft2,philadelphia_building_id,property_name,the_geom_webmercator,geom_address,fuel_oil_2_use_kbtu,number_of_buildings,property_floor_area_buildings_and_parking_ft,postal_code,natural_gas_use_kbtu,notes,total_ghg_emissions_mtco2e,primary_property_type_epa_calculated,lat,source_eui_kbtu_ft2
0101000020E6100000C405ACC458C352C0883D88C571084440,-75.052292984,1958,1391870.8,42,3330767,607.8,Not Available,54.3,786066400,Farrell,0101000020110F000089136CC2F7DE5FC1B0DCB07243995241,8300 CASTOR AVE,2026090.8,1,66382,19152,186842.9,,336.6,K-12 School,40.065972034,99.6
0101000020E610000048D146851CC852C090FC996542FC4340,-75.12674076,1990,58383892.1,Not Available,3965451,29495.4,20319491.8,298.2,777634500,BELL BUILDING & GARAGE (Bldg 253000 Garage 84469),0101000020110F000000E8AFA10FE75FC1B87A6B1EC08B5241,1121 W. MONTGOMERY AVENUE,Not Available,1,421938,19122,Not Available,,10349.2,College/University,39.9707762720001,680.7
0101000020E6100000A49ECDF63DCC52C07035542748F94340,-75.191281987,1972,27668993,Not Available,3662883,21156.3,13541871,143.6,773512000,Penn Tower,0101000020110F0000D0C443CE13EE5FC1C8A1B58973885241,1 Convention Avenue,Not Available,1,342000,19104,Not Available,,4702.9,Office,39.947514454,359.5
0101000020E6100000CC06F41D37C852C08804FEF0F3004440,-75.128364075,1994,6270327.9,63,3337468,758.2,Not Available,43.5,786125000,Clemente,0101000020110F0000D9D3E8CE3CE75FC181AEC909F4905241,122 W ERIE AVE,Not Available,1,232815,19140,3857393.8,,998.8,K-12 School,40.0074445000001,102
0101000020E610000064C1FCC923C852C0505C03D233FE4340,-75.127184388,1905,6659674.7,3,3512111,103,Not Available,115.7,777633005,20659,0101000020110F0000179F4AFA1BE75FC113A3D76DE78D5241,2514 EMERALD ST,Not Available,1,57568,19125,Not Available,,843.4,Office,39.9859564320001,363.2
0101000020E6100000B008411E6CCC52C000194AC57DFA4340,-75.1940990099999,1972,7922005.5,95,3330774,13559.1,11557959.5,47.3,783645200,University City,0101000020110F00007937FF3362EE5FC125D5B090CA895241,3601 FILBERT ST,Not Available,1,415483,19104,192614.2,,2036.7,K-12 School,39.9569632160001,93.8
0101000020E6100000708D3C016EC952C060AFD55D9AFA4340,-75.147339162,1999,2178017.8,Not Available,3892150,69.9,Not Available,35.1,884028510,599,0101000020110F0000EC3EEBE14CE95FC12D9DCB3FEA895241,501 Callowhill Street,Not Available,1,97639,19123,1252957.6,,342.3,Self-Storage Facility,39.957835893,83.5
0101000020E6100000F89CD2F9C4CA52C0C81CD19864054440,-75.168272453,1900,479188.1,Not Available,3959332,,Not Available,8,884245510,Kenneth Bushnell,0101000020110F000037BF0C7493EB5FC13297C1AFE0955241,519 E. Chelten Ave,Not Available,1,60000,19144,Not Available,Our Building is Solar Powered and virtually net metered.,60.7,Manufacturing/Industrial Plant,40.0421324750001,25.1
0101000020E61000004828384D83C452C0A812622437FF4340,-75.0705140159999,1960,,Not Available,3862668,,Not Available,,,"Robb H, Inc. Office and Bldg #4",0101000020110F000066D834D9F2E05FC19E9B66E4068F5241,2900 Orthodox Street,Not Available,1,6500,19137,Not Available,,,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",39.993870304,
0101000020E610000010836712DAC852C00897EE1898FA4340,-75.138310052,2000,140717.7,100,3800039,55,Not Available,2.4,884019025,63636-Philadelphia / Penns Landing,0101000020110F0000A9E37F9A51E85FC151F627BCE7895241,456 N Columbus Ave used to be Deleware,Not Available,1,59000,19123,Not Available,,17.8,Non-Refrigerated Warehouse,39.9577666440001,7.5
0101000020E6100000E8D3346CB7C852C0F8A4FAD821FE4340,-75.136195232,1906,741437.5,53,3330840,432.7,Not Available,73.4,781432200,Sharswood,0101000020110F0000B76093BF16E85FC154FCD281D38D5241,2300 S 2ND ST,Not Available,1,73000,19148,4619406.2,,339.1,K-12 School,39.9854079460001,98.3
0101000020E61000007063EFCFC9CF52C040516E827FF14340,-75.246692642,1990,39639285.3,42,3364475,7145.8,Not Available,88.7,883082000,Eastwick Center/PA/Site #F166,0101000020110F0000A6F08FE019F45FC19B68EF00D57F5241,8800 TINICUM BLVD,Not Available,1,446812,191533111,Not Available,,5019.8,Office,39.8867037810001,278.6
0101000020E6100000D8E21F5843C952C09040F8C7B0F64340,-75.144735366,1999,10506609.1,66,4092245,598.4,Not Available,244.7,882055190,Superfresh Store 2726,0101000020110F0000A1AE4F6B04E95FC1B734D4BD94855241,1601 South Christopher Columbus B,Not Available,1,61506,19148,4542000.1,,1571.6,Supermarket/Grocery Store,39.9272699320001,613.9
0101000020E610000028A9FE349ACB52C028383CC44CF54340,-75.1812870489999,1941,11726829,70,3882112,4909.6,Not Available,74.7,884095052,Defense Center 2820A S 20TH ST Unit #12,0101000020110F0000E3C4DAA5FDEC5FC171C5357C0A845241,2820A S 20TH ST Unit #12,Not Available,1,196375,19145,2940135.2,,1641.1,Office,39.9164052290001,203.2
0101000020E6100000D87766FE28C952C0501FFEBDFBFA4340,-75.14312706,1975,5433268.8,15,3408212,1564.9,Not Available,136.6,781398000,Fire Administration Building,0101000020110F0000C10D05A9D7E85FC1FC9DC424568A5241,276 Spring Garden Street,1478163.5,1,50601,19123,Not Available,,797.8,Office,39.960807561,366.7
0101000020E6100000A0ADB7BE29CA52C0507429BDD5F94340,-75.158797912,1990,17606885.6,Not Available,3884965,123.8,21441475.9,364.9,883705100,Headhouse Retail,0101000020110F000025422EC78BEA5FC1641E436510895241,1131 Market Street,Not Available,2,107000,19107,Not Available,,4128.1,Other,39.951835294,757.8
0101000020E6100000E4145774EFC652C0E029FF5525054440,-75.10836514,1950,,Not Available,3962235,,Not Available,,884116450,ware house rs,0101000020110F0000667E8C3D10E55FC1F65100829A955241,5695 rising sun ave,Not Available,1,,19120,Not Available,,0,Not Available,40.040201902,
0101000020E61000003C4D3F3EE7C852C040882A8A04064440,-75.139113962,1976,4689111.6,67,3956315,263.3,Not Available,67.4,776553600,Salus University,0101000020110F00008401EAF967E85FC1ACE1D32092965241,1200 W. Godfrey Avenue,Not Available,1,70000,19141,25621,PECO headquarters building contains operations that are 24/7 as well as key facility for storm response.  Currently in LEED Performance Period seeking LEED EBOM certification.,595.2,Office,40.0470135410001,210.7
0101000020E6100000D415F916F2CE52C0F0D3695E07F34340,-75.233525985,1980,1066088.3,Not Available,3577830,149.2,Not Available,294.2,884166000,3240 S. 78TH STREET,0101000020110F00002D2A6873ABF25FC1D48336C586815241,3240 S. 78TH STREET,Not Available,1,21512,19153,5262613.8,,414.3,Other,39.898662378,412.5
0101000020E610000040CE89AA70C652C0C054512EA0034440,-75.100626597,1950,25463691.2,Not Available,3685966,13832.7,Not Available,218,778031022,Friends Hospital,0101000020110F00002DC7B4E038E45FC184BE77D7EA935241,4641 Roosevelt Boulevard,Not Available,1,326010,19124,45614184.8,,5645.4,Other - Specialty Hospital,40.028325834,392.2
0101000020E6100000844EED112CCA52C0A02BF5BF6BF94340,-75.1589398209999,1959,2813931,46,3641704,2235.2,3767070,110.7,771019000,Martin Building,0101000020110F0000123334BA8FEA5FC155910CF99A885241,201 South 11th Street,Not Available,1,81525,,Not Available,,818.6,Residence Hall/Dormitory,39.948600764,193.9
0101000020E6100000BC31DE3864C152C0F8073C3000044440,-75.021742074,2004,13806279.3,Not Available,3281377,32015.1,Not Available,136.7,786504751,Riverside Correctional Facility,0101000020110F00000F0E1288A5DB5FC1F7AD7A5455945241,8001 State Road,Not Available,1,220000,19136,16267071.6,,2611.7,Prison/Incarceration,40.0312557500001,274.7
0101000020E6100000E0B417399ACE52C0584E959ED20A4440,-75.2281630259999,1875,23311476.6,Not Available,3884090,9088.9,Not Available,70.4,775518010,Chestnut Hill College/ Mount Saint Josephs Convent,0101000020110F0000AF9B493316F25FC1EC026D36E79B5241,9601/9701 Germantown Ave,0,14,962359,19118,44451873.2,,5311.3,College/University,40.084552596,124.6
0101000020E6100000604F4C282EC452C098783F8F8D0A4440,-75.0653172249999,1981,16178271,97,3893019,26683,Not Available,44.2,881448900,Holy Redeemer Health System - Verree Rd,0101000020110F0000D136F13862E05FC1F8AFA18D9A9B5241,8580 Verree Rd,Not Available,1,366000,19046,Not Available,,2048.8,Senior Care Community,40.0824450550001,138.8
0101000020E6100000C4A40D2753CC52C088CCB907ADF74340,-75.1925752289999,1895,,Not Available,3788556,,Not Available,,773259000,St. Gabriel Church,0101000020110F0000283BE6CB37EE5FC1A161C31FAC865241,1432 S. 29th St.,Not Available,3,54839,19146,Not Available,,,Worship Facility,39.934967962,
0101000020E610000054CA41EFBECA52C0C80F157D1AFA4340,-75.1679037229999,1981,13612747.2,73,3679860,10955.7,6431534.7,85.3,883056500,8 Penn,0101000020110F000070630D3189EB5FC17B1B8B905C895241,1628 JFK Blvd,Not Available,1,235000,19103,Not Available,,2293.3,Office,39.953933368,214.8
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,-75.1624456449999,2000,3398396,Not Available,3979396,9256.1,5541354,212.4,777509000,CONWELL HALL,0101000020110F00004E3B434BF1EA5FC1111639A720895241,NE CORNER BROAD AND MONTGOMERY,Not Available,1,67644,19122,2678,,1207.2,College/University,39.952283116,336.6
0101000020E6100000300BF70EBACA52C000EA34AFC3F94340,-75.167606107,1931,7329927.9,Not Available,3999203,1917.7,1073596,105.7,772509500,Art Institute of Philadelphia,0101000020110F0000F8E7B3E880EB5FC193519C64FC885241,1618 - 1622 Chestnut Street,Not Available,1,79480,19103,Not Available,,1052.5,Adult Education,39.9512843140001,305.8
0101000020E6100000CC6014836EC852C050F9928B86014440,-75.131745119,1945,2912202.4,Not Available,3892839,825.9,Not Available,27.1,884039000,4000 N American St,0101000020110F000099CAFAE69AE75FC19F46339996915241,4000 N American St,Not Available,1,117105,19140,256051.6,,382.4,Police Station,40.011918494,80.4
0101000020E6100000C0276856A0C452C05041EC8904074440,-75.072286226,1957,6077532.9,83,3330756,10377.7,Not Available,74.4,786082200,Northeast,0101000020110F0000F72E392B24E15FC1D5967229AE975241,1601 COTTMAN AVE,Not Available,1,310296,19111,16996373.8,,1671.6,K-12 School,40.054826012,119
0101000020E6100000F0C36EC33BCA52C020B0547F53004440,-75.159897669,1920,9417.1,Not Available,3760835,,Not Available,61.7,884067430,Devon Self Storage Allegheny,0101000020110F0000A1735762AAEA5FC195DFCA2442905241,1831 West Allegheny Ave,Not Available,1,210000,19132,12937261.4,,687.8,Self-Storage Facility,40.0025481380001,64.8
0101000020E610000034E24DA7EACF52C0B8CC8BAE33F14340,-75.248697115,1990,2952527.8,56,3288099,5447.9,Not Available,61.2,883744000,0547-Philadelphia - Airport,0101000020110F0000312253A951F45FC1C4614813817F5241,9000 Tinicum Blvd,Not Available,1,78155,19153,1832922.3,,471.2,Hotel,39.8843897040001,143.2
0101000020E6100000B072ACAE8AC752C038FD2A44F0014440,-75.117839497,1950,,100,3956329,93.8,Not Available,7.9,884184500,ECI Building,0101000020110F00006B641BE917E65FC1E8EA32D50B925241,4343 Whitaker Ave.,Not Available,1,93000,19124,737727.1,,39.2,Distribution Center,40.0151448450001,8.3
0101000020E6100000CC2070EAA4C452C0302CEEC823084440,-75.07256566,1960,12641480.5,Not Available,3667834,2053.3,Not Available,118,884221500,Dungan Facility,0101000020110F0000194509F22BE15FC1BCF63EE7EC985241,7722 Dungan Road,Not Available,1,185000,19111,9182263.7,,2088.2,Manufacturing/Industrial Plant,40.063592068,266.7
0101000020E61000007016AC27A9C352C020A83D394B054440,-75.0571993999999,1980,2901472.7,79,2344541,477,Not Available,49.1,882074000,3527,0101000020110F0000E4C8EC4D80DF5FC101BAD089C4955241,7101 Roosevelt Blvd,Not Available,1,70110,19149,541100,,396.1,Retail Store,40.041358142,138.1
0101000020E610000028BB33EF45CF52C028C126FB7FFB4340,-75.238643456,2008,3580846.2,60,3330781,1421.2,Not Available,54.8,783431200,Barry,0101000020110F000037568FDE39F35FC11DDEC4ACE88A5241,5900 RACE ST,Not Available,1,99287,19139,1861410.8,,552.3,K-12 School,39.964843172,132.9
0101000020E61000009002399815C152C050B2ACD37F094440,-75.016943031,1965,5193326.7,Not Available,3954376,323.7,Not Available,55.1,884224500,S. Walter Packaging,0101000020110F00005C828AF91FDB5FC18A6458296F9A5241,2900 Grant Ave,Not Available,1,135000,19114,2245338.9,,776.9,Manufacturing/Industrial Plant,40.0742134660001,138.3
0101000020E61000007CFB057EBEC952C050A9F67C9C004440,-75.152251726,2000,12785217.8,Not Available,3958443,7589.6,27559247.2,344.3,777531000,MEDICAL RESEARCH BLDG,0101000020110F000059093999D5E95FC157F3571293905241,3400 N. Broad Street,Not Available,1,117180,19140,4429,,4059.3,College/University,40.0047756390001,625.6
0101000020E6100000903DE45BAFCA52C0889D5D1CE7F94340,-75.166953061,1986,3445703.7,Not Available,3682894,,Not Available,7.9,883422300,Liberty Place,0101000020110F000042621CBC6EEB5FC1309358A423895241,20 South 16th Street,Not Available,0,434000,19109,Not Available,,436.4,Parking,39.952365442,24.9
0101000020E610000088134908B7CF52C04800271663F04340,-75.245546409,1995,21396631.5,10,1059528,15903,Not Available,170.8,,33737-Philadelphia Airport,0101000020110F0000F21849FAF9F35FC1B284E0359A7E5241,One Arrivals Road,Not Available,1,256162,19153,22350900,,3895.8,Hotel,39.878023881,353.9
0101000020E6100000384F07759BCE52C0E89B887934F14340,-75.228238351,1970,3513322.8,14,3632147,0,Not Available,86,884171000,DOA Warehouse,0101000020110F0000A3C0EF4B18F25FC1D99EF3F3817F5241,8401 Executive Ave.,Not Available,1,88022,19153,4054740.4,,660.1,Non-Refrigerated Warehouse,39.8844139020001,173.7
0101000020E6100000649F4B6153CB52C0785D8522CAFE4340,-75.176964115,1905,2336732.4,31,3330866,1127.9,Not Available,55.3,784615800,Wright,0101000020110F00000DB0565785EC5FC1A6602E0D8E8E5241,2700 W DAUPHIN ST,Not Available,1,82000,19132,2201595.2,,412.7,K-12 School,39.9905436660001,117.7
0101000020E6100000340256E664CB52C0C02D00A967004440,-75.1780334319999,1972,4541331.1,17,3330852,1069.5,Not Available,67,784063000,Rhodes EW,0101000020110F000085A0A119A3EC5FC183C2AF7F58905241,2900 W CLEARFIELD ST,Not Available,1,180000,19132,7520990.6,,974.3,K-12 School,40.003163457,123.1
0101000020E6100000009D907016CA52C048009A226FFD4340,-75.157619611,2000,8611533.2,Not Available,3956655,15063.9,Not Available,62,777508005,Liacouras Center Forum,0101000020110F000095EB6FFC6AEA5FC15DAE066C0D8D5241,1776 N. Broad St.,Not Available,1,270316,19121,Not Available,,1811.2,College/University,39.9799540760001,136.3
0101000020E61000005CD7276725C752C0686B62F344054440,-75.111657895,1985,6624705.1,5,3956428,216.4,Not Available,110.4,882181620,FORMAN MILLS 103,0101000020110F0000ABCF9BE06BE55FC1685B5A94BD955241,401 ADAMS AVE,Not Available,1,60000,19120,Not Available,,838.9,Retail Store,40.041166709,346.7
0101000020E610000088744919F4C952C0209C2BC40FF94340,-75.155523607,1756,116396695,19,2561862,82399.8,116247844.1,267.4,771002000,Pennsylvania Hospital,0101000020110F0000832191A730EA5FC195042F1235885241,800 Spruce St,Not Available,9,873226,19104,860972.9,,25078.2,Hospital (General Medical & Surgical),39.9457936490001,579.7
0101000020E610000050BBCEA211C952C0E0F05C2ECEFD4340,-75.141701414,1970,1805630.4,19,3330892,1819.5,Not Available,102.6,786525600,McKinley,0101000020110F0000F46C14FCAFE85FC12B92E3C4768D5241,2101 ORKNEY ST,Not Available,1,74314,19122,5822415.6,,537.7,K-12 School,39.9828546480001,158.6
0101000020E6100000A8E91FE958CC52C0407D159765F94340,-75.192926675,2005,189050355.9,Not Available,2848414,50079.3,187632243.9,346.7,773740100,Center for advance medicine,0101000020110F0000C104C29341EE5FC1FCE91C2694885241,3400 Civic Center Blvd,Not Available,3,1386775,19104,Not Available,,40557.6,Other,39.9484127860001,754
0101000020E610000058F8F5A1FDC952C0109C134B2FFA4340,-75.156105509,1906,11197337.8,Not Available,3635906,18533.7,16596600,323.9,771020000,Main Building,0101000020110F0000BA0F4CD940EA5FC1E61A6E9D73895241,132 S. 10th Street,Not Available,1,169807,,2056,,4321.1,Hospital (General Medical & Surgical),39.954568276,484.8
0101000020E6100000A4CF3B3996CA52C0A049260AE1FA4340,-75.1654189189999,1920,6665683.2,35,2555977,2078.8,Not Available,64.4,883065100,1600 Callowhill,0101000020110F00005E66320A44EB5FC1DC8A608E388A5241,1600 Callowhill Street,Not Available,1,103483,19130,Not Available,PECO Service Center is 24/7 operation and key location for storm response.  LEED-EBOM Gold Certified.,844.1,Office,39.9599926650001,202.3
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,-75.1624456449999,2003,6281567.1,63,4141032,1236,Not Available,94.5,771023700,Gift of Life Donor Program,0101000020110F00004E3B434BF1EA5FC1111639A720895241,401-35 N 03RD ST,Not Available,1,112921,19123,3152668.1,,1008.4,Office,39.952283116,230.6
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,-75.1624456449999,2003,36842332.4,Not Available,3638081,13289.1,Not Available,26.3,788023020,Lincoln Financial Field,0101000020110F00004E3B434BF1EA5FC1111639A720895241,One Lincoln Financial Field Way,Not Available,1,1403194,19148,Not Available,,4665.6,Stadium (Open),39.952283116,82.4
0101000020E610000094F974606CCA52C0386BAB5766FC4340,-75.162864794,1981,18290056.7,16,3668849,26976.7,Not Available,323.3,772018000,St. Joseph's Hospital,0101000020110F0000B7B677F5FCEA5FC10B3650F4E78B5241,1600 W. Girard Avenue,170016,1,125500,19130,22115596.1,,3502.5,Hospital (General Medical & Surgical),39.9718732440001,644
0101000020E6100000E465F674F3C952C0705B062F49064440,-75.155484429,2008,2248197.8,73,3657541,253.8,Not Available,44.5,,Sankofa Network,0101000020110F0000490072902FEA5FC126A44849DE965241,6201 North 21st St.,Not Available,1,76500,19138,1157397.2,,346.1,K-12 School,40.049108389,108.2
0101000020E6100000C45703E054CA52C03842400A53074440,-75.161430362,1972,17232196.8,26,3330914,9792.7,Not Available,100.2,784421900,King HS,0101000020110F000022AAEE09D5EA5FC1A822354405985241,6100 STENTON AVE,Not Available,1,370000,19138,19850680.4,,3235.7,K-12 School,40.057221681,202.6
0101000020E6100000F4558917A3C652C01006453024FE4340,-75.103704342,1986,9797899.2,Not Available,3690996,5733.8,Not Available,141.1,884352645,Allegheny Depot,0101000020110F00007C45F0878EE45FC1780F1B1AD68D5241,2600 W. Allegheny Avenue,0,1,208000,19132,19560061.8,,2278.9,Other - Public Services,39.9854793870001,246.7
0101000020E6100000D05A9B3D45CA52C058982628A2F64340,-75.1604761139999,1900,6276.7,Not Available,4128418,0,Not Available,0.1,777630000,1801 Building,0101000020110F00009C4D717BBAEA5FC14B358C8B84855241,1801 North 9th Street,Not Available,1,168718,19122,9644.4,,1.3,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",39.9268236340001,0.2
0101000020E610000078731B81B6C152C0D06A8864A7034440,-75.02676418,1940,728000.4,Not Available,3839691,994.8,Not Available,16.3,884255450,Gershel Brothers,0101000020110F000022F5CC4B31DC5FC1FA1430D7F2935241,7500 State Road,Not Available,1,102000,19136,939666.8,,142.1,Manufacturing/Industrial Plant,40.0285459200001,32.1
0101000020E6100000948C78BF65C852C0501EF4111D014440,-75.131210201,1950,848984.8,69,3892830,9,Not Available,9.5,884038510,3820 N. 2nd Ave,0101000020110F0000CD07FC038CE75FC18D5572A421915241,3820 N. 2nd Ave,Not Available,1,89550,19140,0,,107.5,Non-Refrigerated Warehouse,40.00869965,29.8
0101000020E6100000D8CFA38E40CE52C0B8D49C84DE044440,-75.2226902579999,1924,2975929.7,89,3330913,794.8,Not Available,70.9,784378200,Roxborough HS,0101000020110F00002EF8D6E47DF15FC1A3C7BCF24B955241,6498 RIDGE AVE,Not Available,1,240000,19128,14039140.5,,1122,K-12 School,40.0380407110001,100.4
0101000020E6100000040634042CCC52C0C0EA1B4755FA4340,-75.190186549,1976,14765764.4,Not Available,3762536,,10281144.8,111.2,774530510,"14,14A-Daskalakis Athletic Center / Recreation Center",0101000020110F000012D2DF51F5ED5FC19D6739B39D895241,3301 Market Street,Not Available,2,265093,19104,4430605.1,,3015.3,Other - Recreation,39.955727471,239.1
0101000020E610000030AABD9CBAC952C060903BACBD004440,-75.1520149089999,2000,14584576.9,Not Available,3995355,6307,18910847,259.2,777531100,KRESGE SCIENCE HALL,0101000020110F00004B540802CFE95FC1FF95A1DDB7905241,3440 N. Broad Street,Not Available,1,129260,19140,11948,,3521.9,College/University,40.0057883540001,530.4
0101000020E61000002CEF21166EBF52C090606130DB0B4440,-74.991094144,1975,2649523.4,74,3966792,705.4,Not Available,26,884280000,10981 Decatur Rd.,0101000020110F00003B47819A50D85FC12F8BEDEA0C9D5241,10981 Decatur Rd.,Not Available,1,250000,19154,3859514.2,,540.3,Non-Refrigerated Warehouse,40.0926266170001,49.5
0101000020E610000080E41B0C40BF52C098C4CDD4E4074440,-74.9882841369999,2005,4755072.4,Not Available,3637411,,Not Available,144.1,778503000,Education Technology Center,0101000020110F00009105C26602D85FC1C097280BA7985241,9801 Frankford Avenue,Not Available,1,62000,,4179025.3,,824,College/University,40.0616708760001,311.6
0101000020E6100000481968D95BCA52C0602528E3F7FC4340,-75.1618560329999,1905,6730760.3,2,3512113,81,Not Available,145.1,772616000,20661,0101000020110F0000145A9AE2E0EA5FC1ACC49A41898C5241,1601 JEFFERSON ST,1241889.6,1,54931,19121,Not Available,,944.6,Office,39.976314921,407.6
0101000020E610000034024A73C6C852C0A03F2535D4074440,-75.137112448,1982,4598854,Not Available,3862600,13174.6,Not Available,193.8,881447800,York Nursing And Rehabilitation Center,0101000020110F00001D9C3B4630E85FC100A6BB9894985241,7107 Old York Road,Not Available,1,60330,19126,7092281,,958.8,Senior Care Community,40.061163562,362.8
0101000020E6100000AC423032F4C652C0A8C4AEEDEDFF4340,-75.108654544,1925,2073036.3,Not Available,3664350,502.4,Not Available,18.4,884110550,Diamond Furniture,0101000020110F00002973644B18E55FC1DC56CA88D18F5241,3412 J Street,Not Available,2,160000,19134,867525.9,,308.5,Distribution Center,39.9994485,46.4
0101000020E6100000B8435056E8C952C0C8CB3B9D17FF4340,-75.154805735,1980,1388001.6,72,3783002,356.5,Not Available,80.7,785053000,Garage - Broad St,0101000020110F0000B52720AD1CEA5FC15414ECF0E38E5241,2600 N. Broad St.,Not Available,1,128600,19132,8992685.3,,653.1,K-12 School,39.992908148,107.3
0101000020E610000034B86D1295C852C008BFBDA0C2034440,-75.134098632,1997,2991668.9,82,3330905,933.3,Not Available,45.9,786687225,Marshall T,0101000020110F00009A917566DCE75FC17AB76F0C11945241,5118-50 N 6TH ST,Not Available,1,114000,19120,2238678.8,,497.7,K-12 School,40.029377072,103
0101000020E6100000A0A87ACC5CCD52C0A0BE22E8FDF84340,-75.2087889859999,2007,8508190.5,Not Available,3696770,3069.1,Not Available,109.1,773502090,Science and Technology Center (STC),0101000020110F0000DC5AF505FBEF5FC1BE3F494921885241,4320 Woodland Ave,Not Available,1,78000,19104,2345.7,,1077.6,College/University,39.94524862,342.5
0101000020E610000034F8711D2BC752C048F4CA138D014440,-75.112006532,2007,4059195,11,3330948,1780.9,Not Available,86.5,884460970,Juniata Park,0101000020110F00004A61749475E55FC13CA07CD79D915241,801 E HUNTING PARK AVE,Not Available,1,102300,19124,4785124.3,,768,K-12 School,40.0121178380001,173.7
0101000020E6100000B4010ABBA9CD52C000B21B46D9004440,-75.213484535,2007,10005666.1,76,1548288,2470.8,Not Available,77.9,882150610,PHILADELPHIA WEST (2124),0101000020110F0000387C26B37DF05FC171932878D6905241,4000 MONUMENT RD,Not Available,1,160219,19131,2479585.1,,1398.7,Retail Store,40.006630672,212.3
0101000020E6100000BC3835F3EBC952C0987BD40EE8F94340,-75.155026247,1977,5135025.9,Not Available,3891105,482.4,Not Available,19.3,781092200,Market Street East,0101000020110F00004ED926D022EA5FC1318BF9B024895241,901-13 Filbert Street,Not Available,1,266700,19107,Not Available,,650.3,Parking,39.9523943460001,60.5
0101000020E6100000E4018C64F8C852C030BC7143ADF54340,-75.1401606909999,1980,12450135.5,18,3782623,1827.3,Not Available,111.6,781053600,Pier 82 South,0101000020110F0000EFA0471B85E85FC1F9AB5C5775845241,2201 S. Columbus Blvd,Not Available,1,125000,19148,1495227.5,,1656,Refrigerated Warehouse,39.9193500810001,325.3
0101000020E61000002076C426F4CD52C018A208EB37004440,-75.218026821,1965,6397165.6,Not Available,3697785,1155.7,Not Available,288.6,783042600,Belmont Water Treatment Plant,0101000020110F0000A6956D1CFCF05FC1CE22EB9023905241,4300 Ford Road,Not Available,2,95000,19131,21022630.3,,1925.8,Drinking Water Treatment & Distribution,40.0017064850001,443.8
0101000020E61000002C7CBC11EFC152C05050A6183A0D4440,-75.030216631,1997,10174188.2,76,1260382,773,Not Available,205.3,882875620,07747-Red Lion,0101000020110F000021309B6091DC5FC1B6C6AF85929E5241,920 Red Lion Road,Not Available,1,72048,19115,4619300,,1533.6,Supermarket/Grocery Store,40.1033354580001,510.7
0101000020E6100000387E7FB5D0C552C038CB56E5E2FF4340,-75.090863585,2000,481695.9,96,3800038,10,Not Available,17.7,884204500,29145-Philadelphia / Wheatsheaf Lane,0101000020110F000053FEA32C29E35FC12AA9854DC58F5241,2190 Wheatsheaf Lane,Not Available,1,67600,19137,715800,,99,Non-Refrigerated Warehouse,39.9991118120001,33.5
0101000020E61000007428877269C352C068B0977D09054440,-75.053310997,1949,1352407.3,72,3330764,1468.1,Not Available,75.7,786438600,Mayfair,0101000020110F000000C7331714DF5FC199E6409E7B955241,3001 PRINCETON AVE,Not Available,1,72000,19149,4100234.5,,388.9,K-12 School,40.0393521300001,118.8
0101000020E6100000F8A9823514BE52C020F92A367C0E4440,-74.969983461,1970,5123158.9,1,3879065,214.1,Not Available,109.5,884292000,Holts Cigar Company,0101000020110F00000BDD8D1805D65FC1A3B7AF36F89F5241,12270 Townsend Rd,Not Available,1,50847,19154,443875.8,,672.4,Distribution Center,40.1131656370001,325.5
0101000020E6100000D413309656C752C0601E1E6EF9FF4340,-75.114659831,1900,846254.1,35,3330906,1594.7,Not Available,78.3,786350400,Sheridan,0101000020110F0000B169BE6BBFE55FC101853749DE8F5241,800 E ONTARIO ST,Not Available,1,64767,19134,4224508.3,,331.4,K-12 School,39.9997995040001,109.5
0101000020E61000002C9CB06CE2C952C0C824E87190F94340,-75.154444859,1926,74967849.8,55,3122487,10334.3,Not Available,130.2,883313600,833 Chestnut,0101000020110F0000B56115A212EA5FC104F036A0C3885241,833 Chestnut Street,Not Available,0,757706,19107,23663491.5,,10749.6,Office,39.94972061,343.5
0101000020E6100000E0B3282BE7C752C0B0E56B22F5054440,-75.1234844109999,1990,1894374.8,Not Available,3810865,2319.2,Not Available,29.1,882938075,Burgess Center,0101000020110F00008BFBFF01B5E65FC11180770981965241,200 W. Chelten Ave,Not Available,2,86321,19141,616699.6,,272.6,Other,40.04654341,76.4
0101000020E61000005C391C3F4FCA52C0D81018955BFB4340,-75.1610868239999,1927,1029823.5,16,4094880,367.3,Not Available,119.9,771064000,Rodeph Shalom,0101000020110F00004BF3697ACBEA5FC138A96557C08A5241,615 North Broad St,Not Available,1,72000,19123,7602471.8,,533.9,Worship Facility,39.963732373,155.8
0101000020E6100000E06CCD65A9C752C0A844749D80054440,-75.119714213,1930,1104685.5,23,3330748,5.1,Not Available,115.4,785202400,Finletter,0101000020110F00006E2C6C154CE65FC114D8E5C4FF955241,6101 N FRONT ST,6002218.2,1,62760,19120,133014.2,,592.4,K-12 School,40.0429875200001,154.1
