RID,BuildingID,DataYear,BuildingType,City,State,ZipCode,YearBuilt,PropertyGFATotal,LargestPropertyUseType,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu)
3700,691,2016,Residential,Seattle,WA,98101,1929,99470,Multifamily Housing,69.40000153,72.19999695,168.8000031,171.8000031,6136327.5,6387541.5,0,4063986,2072341
3701,692,2016,NonResidential,Seattle,WA,98121,1983,275982,Parking,66.40000153,66.40000153,208.3999939,208.3999939,5233553.5,5233553.5,0,5233553,0
3702,693,2016,NonResidential,Seattle,WA,98119,1982,98668,Office,44.5,44.5,139.6999969,139.8999939,4391348,4395027,0,4391348,0
3703,694,2016,NonResidential,Seattle,WA,98134,2007,158931,Office,67.69999695,72.19999695,199.3000031,210.3999939,8751704,9336260,0,7938248,813455
3706,701,2016,NonResidential,Seattle,WA,98121,1978,50660,Retail Store,52.5,58.40000153,127.3000031,133.1000061,2661488,2956254.5,0,1747974,913514
3707,702,2016,NonResidential,Seattle,WA,98119,1937,61929,Office,55.20000076,60.70000076,127.5999985,133.3999939,2203026.5,2421613.25,0,1328054,874972
3709,19755,2016,NonResidential,Seattle,WA,98121,1925,20565,Office,39,40.40000153,122.5,126.6999969,802312.5,830100,0,802312,0
3710,705,2016,NonResidential,Seattle,WA,98119,2000,159937,Office,73.80000305,73.80000305,231.8000031,231.8000031,7857972.5,7857972.5,0,7857972,0
3711,706,2016,NonResidential,Seattle,WA,98119,2008,183964,Office,108.3000031,108.3000031,340,340,14856199,14856199,0,14856198,0
3712,707,2016,NonResidential,Seattle,WA,98119,1986,208210,Office,50.09999847,52.70000076,125.1999969,127.9000015,5514308.5,5799664.5,0,3817281,1697027
3713,708,2016,NonResidential,Seattle,WA,98121,1986,277486,Office,65.90000153,65.90000153,206.8000031,206.8000031,12729858,12729858,0,12729856,0
3714,709,2016,NonResidential,Seattle,WA,98121,1993,187130,Office,52.59999847,54.59999847,165.1000061,171.6000061,10053489,10445641,0,10053488,0
3715,710,2016,NonResidential,Seattle,WA,98121,2000,251044,Office,123.6999969,123.6999969,388.3999939,388.3999939,17186624,17186624,0,17186623,0
3716,711,2016,NonResidential,Seattle,WA,98101,1912,154330,Non-Refrigerated Warehouse,13.19999981,14.80000019,41.59999847,46.5,1262235.25,1411471.75,0,1262235,0
3717,712,2016,NonResidential,Seattle,WA,98006,1918,108245,Office,45.79999924,47.5,138.6999969,144,4515180.5,4682152.5,266262,4248918,0
3718,713,2016,NonResidential,Seattle,WA,98104,1905,167860,Office,52,53.90000153,163.1999969,169.1999969,6797647,7046428.5,0,6797646,0
3719,715,2016,NonResidential,Seattle,WA,98104,1910,112560,Office,51.29999924,54.59999847,131.3000031,134.3000031,4946798.5,5268183,0,3574020,1372778
3720,716,2016,NonResidential,Seattle,WA,98104,1910,86204,Other,43.5,45,596.7999878,594.5,3241917,3350477,0,2235899,1006018
3721,717,2016,Specialty,Seattle,WA,98134,1985,145158,Non-Refrigerated Warehouse,52.29999924,53.70000076,146.8999939,148,8384523,8615958,0,7062138,1322385
3722,718,2016,NonResidential,Seattle,WA,98134,1951,112896,Office,92.90000153,95.90000153,256.6000061,258.7000122,10287986,10622784,0,8429189,1858797
3723,719,2016,NonResidential,Seattle,WA,98134,1960,110613,Distribution Center,9.199999809,9.199999809,28.79999924,28.79999924,1015060.188,1015060.188,0,1015060,0
3724,720,2016,NonResidential,Seattle,WA,98103,1951,149881,Non-Refrigerated Warehouse,16.10000038,19.10000038,26.79999924,29.89999962,2417401.25,2869350.25,0,705059,1712342
3725,722,2016,NonResidential,Seattle,WA,98121,1951,98220,Non-Refrigerated Warehouse,50,50.70000076,146.3999939,147.1000061,6468090,6562048.5,0,5813591,654498
3726,723,2016,NonResidential,Seattle,WA,98134,1970,84420,Distribution Center,35,35.40000153,109.8000031,111.0999985,2848317.25,2882685,0,2848317,0
3727,725,2016,NonResidential,Seattle,WA,98134,1961,73335,Distribution Center,70.90000153,74.5,148.6999969,152.5,5197118,5459973.5,0,2606839,2590279
3728,727,2016,NonResidential,Seattle,WA,98134,1928,56876,Distribution Center,31.5,35.40000153,70.19999695,74.40000153,1791715.625,2015776.625,0,1011283,780432
3729,728,2016,NonResidential,Seattle,WA,98134,1931,61200,Non-Refrigerated Warehouse,80.30000305,86.40000153,145.1999969,151.6000061,4912143,5285776.5,0,1782902,3129241
3730,729,2016,NonResidential,Seattle,WA,98134,1987,111908,Distribution Center,14.30000019,15.30000019,35.09999847,36.20000076,1555420.25,1667059.125,0,1050508,504912
3731,730,2016,NonResidential,Seattle,WA,98134,1986,63644,Other - Public Services,104.4000015,113.4000015,244.6000061,254,6858533.5,7448018,0,4242711,2615822
3732,731,2016,NonResidential,Seattle,WA,98134,1930,108753,Non-Refrigerated Warehouse,33.5,34.20000076,105.0999985,107.3000031,3639670.25,3714717.25,0,3639670,0
3733,732,2016,NonResidential,Seattle,WA,98117,1970,141890,Supermarket/Grocery Store,100,103,266.6000061,269.7999878,16865978,17384564,0,13051820,3814156
3734,734,2016,NonResidential,Seattle,WA,98107,2001,92092,Office,68.69999695,68.69999695,215.8999939,215.8999939,4817062,4817062,0,4817062,0
3735,735,2016,NonResidential,Seattle,WA,98199,1974,56259,Non-Refrigerated Warehouse,41.70000076,47.70000076,74.19999695,80.5,2346571.5,2685146.5,0,817697,1528874
3736,738,2016,NonResidential,Seattle,WA,98105,2006,143439,Other,214.3999939,215.1999969,471.6000061,463.1000061,25631512,25736450,0,14100771,11530741
3737,739,2016,NonResidential,Seattle,WA,98103,2008,202623,Office,79.5,79.5,249.6999969,249.6999969,8873485,8873485,0,8873484,0
3738,740,2016,NonResidential,Seattle,WA,98103,2000,77174,Office,71,71,223,223,5481549,5481549,0,5481548,0
3739,741,2016,NonResidential,Seattle,WA,98109,1998,110524,Office,63.90000153,63.90000153,200.5,200.5,6859198,6859198,0,6859197,0
3740,742,2016,NonResidential,Seattle,WA,98109,2008,287224,Parking,139.8999939,141.6000061,388.8999939,390.7000122,21042926,21299472,0,17407502,3635421
3741,743,2016,NonResidential,Seattle,WA,98102,1999,115748,Laboratory,374.2000122,369.1000061,756,739.9000244,36436388,35938164,0,16913185,19523202
3742,744,2016,NonResidential,Seattle,WA,98119,2000,241875,Office,53.09999847,53.5,164.5,165,8655604,8732968,0,8488392,167210
3743,745,2016,NonResidential,Seattle,WA,98109,1974,102930,Office,53.29999924,56.5,151.1999969,155.6999969,4750799,5034942.5,0,4059275,691523
3744,748,2016,NonResidential,Seattle,WA,98121,1902,76893,Office,113.3000031,115.6999969,280.5,285.8999939,12029600,12289373,0,8209260,3820339
3745,749,2016,NonResidential,Seattle,WA,98121,1975,150000,Office,73.80000305,77.69999695,212.1000061,218.3000031,9343428,9836703,0,8155743,1187684
3747,751,2016,NonResidential,Seattle,WA,98121,1983,378002,Office,65.69999695,67.5,185.6000061,185.8999939,17750994,18235512,0,15083312,2667680
3748,752,2016,NonResidential,Seattle,WA,98121,1963,169020,Office,65.59999847,68.69999695,157.5,161.1999969,11480494,12019477,2887565.25,7209495,1383432
3749,753,2016,NonResidential,Seattle,WA,98121,1981,429405,Data Center,639.7000122,639.7999878,2007.900024,2008,274682208,274725984,0,274532495,149672
3750,775,2016,NonResidential,Seattle,WA,98104,1985,1952220,Office,55.29999924,55.09999847,167.3000031,166.5,92937640,92537256,0,87851862,5085763
3751,754,2016,NonResidential,Seattle,WA,98101,1981,383515,Office,47.90000153,49,150.5,153.8000031,15878689,16228155,0,15878687,0
3752,755,2016,NonResidential,Seattle,WA,98101,1925,363934,Medical Office,72.90000153,76.30000305,190,192.6000061,22104512,23128454,6090187.5,16002341,11981
3753,756,2016,NonResidential,Seattle,WA,98101,1929,78920,Retail Store,105.1999969,105.1999969,300.6000061,300.6000061,8303666.5,8303666.5,0,7177346,1126320
3754,758,2016,NonResidential,Seattle,WA,98101,1999,947987,Other - Mall,62.29999924,62.09999847,195.6000061,194.8999939,46510960,46343304,0,46510954,0
3755,759,2016,NonResidential,Seattle,WA,98122,1908,55520,Office,66.40000153,70.30000305,106.4000015,110.5,3686962.25,3904791.25,0,973907,2713055
3756,760,2016,NonResidential,Seattle,WA,98101,1908,132998,Office,27.29999924,29.20000076,64.30000305,66.59999847,3775187.5,4040138.75,1530680.625,2244507,0
3757,761,2016,NonResidential,Seattle,WA,98101,1940,83118,Retail Store,54.29999924,56.29999924,159.6000061,161.6999969,2443141.5,2533838.5,0,2209419,233722
3758,762,2016,NonResidential,Seattle,WA,98101,1924,77555,Retail Store,106.0999985,106.0999985,333,333,7802205.5,7802205.5,0,7802052,153
3759,763,2016,NonResidential,Seattle,WA,98121,1909,51218,Office,55.5,55.5,174.3999939,174.3999939,2886141.5,2886141.5,0,2886141,0
3760,764,2016,NonResidential,Seattle,WA,98101,1970,489182,Office,93.80000305,96.40000153,274.5,281.5,36378588,37351804,0,32633842,3744742
3761,765,2016,NonResidential,Seattle,WA,98101,1929,216571,Office,86,91.90000153,192.6999969,199.6999969,16246106,17352520,7413886,8704772,127447
3762,766,2016,NonResidential,Seattle,WA,98104,1921,189175,Office,115.8000031,115.8000031,363.6000061,363.6000061,19036416,19036416,0,19036413,0
3763,767,2016,NonResidential,Seattle,WA,98104,1998,293803,Office,117.4000015,118.6999969,368.5,372.7000122,17074142,17267470,0,17074139,0
3764,768,2016,NonResidential,Seattle,WA,98101,1910,122356,Office,41.09999847,41.90000153,125,125.8000031,4585070.5,4675881.5,0,4371815,213255
3765,769,2016,NonResidential,Seattle,WA,98104,1921,52298,Office,39.20000076,40.59999847,123,127.4000015,1968655.125,2038746.5,0,1968655,0
3766,771,2016,NonResidential,Seattle,WA,98101,1911,116640,Office,70.30000305,73.59999847,185.8999939,190.5,6758565.5,7066534.5,1736650.625,5021914,0
3767,772,2016,NonResidential,Seattle,WA,98104,1981,1249055,Office,38,39.59999847,119.5,124.3000031,37980712,39518364,0,37980705,0
3768,776,2016,NonResidential,Seattle,WA,98104,1988,188339,Medical Office,104.0999985,104.9000015,310.2999878,311.1000061,8523594,8588643,0,7873601,649993
3769,777,2016,NonResidential,Seattle,WA,98122,1916,60122,College/University,11.5,12.39999962,32.70000076,35.59999847,690529.5,745830.3125,0,593029,97500
3770,778,2016,NonResidential,Seattle,WA,98104,1910,95000,Office,48,50.5,148.8999939,157,4052720,4269199.5,0,3983832,68888
3771,779,2016,NonResidential,Seattle,WA,98104,1971,224857,Office,74.5,78.80000305,195.6999969,200.8999939,15272491,16162013,4047481,11225008,0
3772,780,2016,NonResidential,Seattle,WA,98104,1998,446261,Office,39.5,39.5,124.0999985,124.0999985,13568148,13568148,0,13568146,0
3773,782,2016,NonResidential,Seattle,WA,98104,1939,58492,Other,27.29999924,31.60000038,54.29999924,58.79999924,1594422.5,1849863.625,0,717806,876616
3774,783,2016,NonResidential,Seattle,WA,98134,1907,62370,Office,72.69999695,72.69999695,228.3000031,228.3000031,4353025,4353025,0,4353024,0
3775,784,2016,NonResidential,Seattle,WA,98134,1960,73296,Non-Refrigerated Warehouse,30.29999924,34.79999924,61.79999924,66.69999695,2356376.75,2709055,0,1117577,1238800
3776,785,2016,Specialty,Seattle,WA,98134,1944,99122,Other,146,146.5,422.3999939,423,14469228,14522162,0,12766128,1703098
3778,787,2016,NonResidential,Seattle,WA,98134,1952,115668,Non-Refrigerated Warehouse,30.79999924,33.59999847,62.59999847,65.5,3534690.75,3847929.5,0,1657935,1876755
3779,791,2016,NonResidential,Seattle,WA,98108,1970,141686,Other,43.79999924,44.79999924,137.3999939,140.8000031,6673138,6837936,0,6673137,0
3780,792,2016,NonResidential,Seattle,WA,98134,1950,93610,Office,61.29999924,65,144,146.1999969,6235947,6612733,0,3877758,2358189
3781,793,2016,NonResidential,Seattle,WA,98108,1973,156188,Office,48.20000076,50.59999847,147.1999969,154.6999969,6843855,7181600,0,6557481,286373
3782,794,2016,NonResidential,Seattle,WA,98108,1966,115620,Non-Refrigerated Warehouse,34.29999924,34.29999924,107.6999969,107.6999969,1951856.25,1951856.25,0,1951856,0
3783,796,2016,NonResidential,Seattle,WA,98108,1975,238148,Office,43.90000153,43.90000153,138,138,10775646,10775646,0,10775645,0
3784,797,2016,NonResidential,Seattle,WA,98108,1969,71718,Distribution Center,2.099999905,2.099999905,6.599999905,6.599999905,151754.2969,151754.2969,0,151754,0
3785,798,2016,NonResidential,Seattle,WA,98108,1969,55450,Non-Refrigerated Warehouse,78.40000153,87.30000305,163.3000031,171.3999939,4345698,4843056,0,2149197,2196501
3786,799,2016,NonResidential,Seattle,WA,98108,1979,54880,Distribution Center,50.20000076,54.79999924,99.90000153,104.6999969,2763597,3013861.5,0,1240788,1522809
3787,800,2016,NonResidential,Seattle,WA,98126,1992,102500,Retail Store,73.40000153,77.69999695,181.6000061,185.5,7305474,7728856.5,0,4972873,2332600
3788,801,2016,NonResidential,Seattle,WA,98105,2002,361398,Parking,108.5,111.4000015,308.7999878,311.8999939,8915523,9158207,0,7663584,1251938
3789,802,2016,NonResidential,Seattle,WA,98144,1963,50785,Supermarket/Grocery Store,271.7000122,277.2999878,615.5999756,618.0999756,7439009,7593035,0,4327325,3111684
3791,804,2016,NonResidential,Seattle,WA,98125,2000,303255,Parking,36.5,36.5,111.3000031,111.3000031,11077140,11077140,0,10602152,474987
3792,805,2016,NonResidential,Seattle,WA,98134,1986,411584,Distribution Center,37,41.70000076,77.40000153,81.69999695,15091579,16973858,0,7501894,7589685
3793,806,2016,NonResidential,Seattle,WA,98104,1902,73320,Non-Refrigerated Warehouse,20,23,45.90000153,50.5,1141189.75,1315191.375,0,681682,459508
3794,807,2016,NonResidential,Seattle,WA,98119,2008,242686,Office,65,65,204,204,9683979,9683979,0,9683978,0
3795,809,2016,NonResidential,Seattle,WA,98104,1900,95760,Office,56.29999924,58.29999924,159.3999939,163.8000031,5392617.5,5587502.5,0,4593859,798758
3796,811,2016,NonResidential,Seattle,WA,98134,1946,179413,Non-Refrigerated Warehouse,19.39999962,19.39999962,61,61,3459543,3459543,0,3459542,0
3797,812,2016,NonResidential,Seattle,WA,98134,1917,65288,Non-Refrigerated Warehouse,8.600000381,8.600000381,27.10000038,27.10000038,605971.1875,605971.1875,0,605971,0
3798,813,2016,NonResidential,Seattle,WA,98106,1966,170632,Non-Refrigerated Warehouse,3.5,3.599999905,11.10000038,11.39999962,602245,622185.6875,0,602245,0
3799,814,2016,NonResidential,Seattle,WA,98109,1994,381511,Office,51.90000153,52.29999924,157.3999939,157.8999939,11410228,11518169,0,10834205,576022
3800,815,2016,NonResidential,Seattle,WA,98104,2009,413264,Office,46.09999847,46.09999847,144.8000031,144.8000031,13631141,13631141,0,13631140,0
3801,817,2016,NonResidential,Seattle,WA,98105,2009,122400,Office,68.30000305,70.69999695,185.6000061,192.3999939,4865551.5,5034998.5,0,3880094,985457
3802,819,2016,NonResidential,Seattle,WA,98105,1956,93803,Retail Store,58.79999924,59.90000153,149.1000061,150.3999939,5453438.5,5561522.5,0,3884335,1569103
3803,820,2016,Specialty,Seattle,WA,98122,1988,52924,K-12 School,0,0,0,0,0,0,0,1957268,0
3804,821,2016,NonResidential,Seattle,WA,98118,1966,123000,Non-Refrigerated Warehouse,21.89999962,21.89999962,68.90000153,68.90000153,3004271,3004271,0,3004271,0
3805,861,2016,NonResidential,Seattle,WA,98122,2003,275130,Medical Office,55.90000153,55.90000153,175.6000061,175.6000061,9941308,9941308,0,9941307,0
3806,822,2016,NonResidential,Seattle,WA,98136,1978,60448,Non-Refrigerated Warehouse,17.39999962,19.29999924,39.70000076,41.70000076,1052244.75,1167543.25,0,620853,431392
3807,828,2016,NonResidential,Seattle,WA,98122,1994,1765970,Hospital (General Medical & Surgical),177.8999939,180.5,377,378.3999939,291614432,295929888,134943456,139354828,17316120
3808,829,2016,NonResidential,Seattle,WA,98121,1928,62600,Other,51.79999924,58.70000076,93.5,100.5999985,11147342,12637976,0,4031128,7116213
3809,830,2016,NonResidential,Seattle,WA,98122,2004,77412,Other,58.20000076,60.09999847,180.5,186.3999939,2655387.5,2740574.75,0,2604783,50604
3810,831,2016,NonResidential,Seattle,WA,98122,1990,289419,Medical Office,87.09999847,87.69999695,259.7000122,260.2999878,12731388,12814944,0,11761550,969837
3811,832,2016,NonResidential,Seattle,WA,98115,1987,90266,Financial Office,88.80000305,90.80000305,278.7000122,285,7771933.5,7947933.5,0,7771933,0
3812,837,2016,NonResidential,Seattle,WA,98107,2004,87332,Non-Refrigerated Warehouse,13.30000019,13.60000038,38.59999847,38.70000076,1165598.875,1185468.125,0,1027649,137950
3813,839,2016,NonResidential,Seattle,WA,98122,2003,150545,Hotel,133.3999939,138.8999939,256.5,262.2000122,13410041,13961121,0,5601497,7808543
3814,841,2016,NonResidential,Seattle,WA,98109,1999,141718,Other - Entertainment/Public Assembly,136.3000031,135.8000031,360.7000122,357,19085174,19009360,0,14573159,4512014
3815,843,2016,NonResidential,Seattle,WA,98109,2008,111856,Hotel,98.40000153,98.90000153,208.3000031,210,9444484,9495641,0,4825247,4619236
3816,845,2016,NonResidential,Seattle,WA,98122,1988,132828,Non-Refrigerated Warehouse,8.199999809,8.199999809,25.60000038,25.60000038,1083729.625,1083729.625,0,1083729,0
3817,847,2016,NonResidential,Seattle,WA,98106,1970,70400,Non-Refrigerated Warehouse,198.3000031,200.6999969,502.7000122,505.1000061,13962749,14128860,0,9916987,4045761
3818,848,2016,NonResidential,Seattle,WA,98133,1995,101830,Retail Store,81.90000153,87.69999695,180.8999939,187,10713006,11474490,0,5935365,4777640
3819,850,2016,Specialty,Seattle,WA,98122,1988,55353,K-12 School,0,0,0,0,0,0,0,1433596,0
3820,851,2016,NonResidential,Seattle,WA,98144,1974,114000,College/University,66.40000153,66.40000153,186,186,7575080,7575080,0,6341815,1233264
3821,854,2016,Specialty,Seattle,WA,98124,2002,338063,Other,61.20000076,61.70000076,176.6000061,176.8000031,20675922,20862660,0,18175883,2500035
3822,857,2016,NonResidential,Seattle,WA,98053,1965,152365,Non-Refrigerated Warehouse,6.800000191,6.900000095,19.79999924,19.89999962,1069749.75,1088167.75,0,948207,121543
3823,858,2016,NonResidential,Seattle,WA,98122,1910,320946,Medical Office,78.90000153,79.30000305,246.1999969,247,25471308,25585012,0,25205084,266222
3824,859,2016,NonResidential,Seattle,WA,98108,1958,74178,Retail Store,72.80000305,75.69999695,169.3000031,171.6999969,5402181,5617868,0,3296324,2105856
3825,864,2016,NonResidential,Seattle,WA,98125,1987,80360,Non-Refrigerated Warehouse,8.5,9.399999619,20.29999924,21.20000076,686019.1875,755287.5,0,437019,249000
3826,866,2016,Specialty,Seattle,WA,98116,1950,61183,K-12 School,38.5,44.29999924,64.30000305,71.59999847,2424724.25,2789344,0,720406,1704318
3827,867,2016,NonResidential,Seattle,WA,98122,1996,119190,Supermarket/Grocery Store,217.8000031,225.5,491.2000122,496.2999878,10077532,10434333,0,5813407,4264124
3828,868,2016,NonResidential,Seattle,WA,98134,2008,51856,Automobile Dealership,37.40000153,37.29999924,117.4000015,117.1999969,1938613.125,1935438.625,0,1938613,0
3829,1280,2016,NonResidential,Seattle,WA,98134,1921,66138,Office,139.8000031,139.8000031,439,439,7070998.5,7070998.5,0,7070998,0
3831,19440,2016,Residential,Seattle,WA,98133,1976,31334,Multifamily Housing,23,24.10000038,72.40000153,75.69999695,722062.875,755132.125,0,722063,0
3832,19441,2016,Residential,Seattle,WA,98103,2005,47658,Multifamily Housing,24.5,25,77,78.40000153,1167967.125,1190355.125,0,1167967,0
3833,19445,2016,NonResidential,Seattle,WA,98103,2000,93079,Multifamily Housing,21.89999962,23,63.09999847,65.09999847,1997181.5,2090011.625,0,1744199,252982
3834,19448,2016,Residential,Seattle,WA,98199,1962,24059,Multifamily Housing,28.89999962,31,90.80000305,97.40000153,695955.8125,746502.125,0,695956,0
